	Date	AUROARAE PM10 concentraton forecast (microg/m3)
0	2026-07-06 00:00:00	5.169349670410156
1	2026-07-06 01:00:00	5.242516040802002
2	2026-07-06 02:00:00	5.898487091064453
3	2026-07-06 03:00:00	5.694608688354492
4	2026-07-06 04:00:00	5.629766941070557
5	2026-07-06 05:00:00	6.096958637237549
6	2026-07-06 06:00:00	6.549790859222412
7	2026-07-06 07:00:00	6.051671504974365
8	2026-07-06 08:00:00	5.585606575012207
9	2026-07-06 09:00:00	6.211624622344971
10	2026-07-06 10:00:00	6.477990627288818
11	2026-07-06 11:00:00	4.454065322875977
12	2026-07-06 12:00:00	5.073850154876709
13	2026-07-06 13:00:00	5.333241939544678
14	2026-07-06 14:00:00	6.701401710510254
15	2026-07-06 15:00:00	5.049598217010498
16	2026-07-06 16:00:00	5.725743770599365
17	2026-07-06 17:00:00	5.719308376312256
18	2026-07-06 18:00:00	5.699211597442627
19	2026-07-06 19:00:00	4.853011608123779
20	2026-07-06 20:00:00	5.11282205581665
21	2026-07-06 21:00:00	4.661585330963135
22	2026-07-06 22:00:00	4.671122074127197
23	2026-07-06 23:00:00	4.863195419311523
24	2026-07-07 00:00:00	4.857119560241699
25	2026-07-07 01:00:00	5.365458965301514
26	2026-07-07 02:00:00	4.401587963104248
27	2026-07-07 03:00:00	6.49507999420166
28	2026-07-07 04:00:00	4.636762619018555
29	2026-07-07 05:00:00	4.637217998504639
30	2026-07-07 06:00:00	3.9947268962860107
31	2026-07-07 07:00:00	3.9428768157958984
32	2026-07-07 08:00:00	4.375245094299316
33	2026-07-07 09:00:00	3.8652942180633545
34	2026-07-07 10:00:00	4.4600725173950195
35	2026-07-07 11:00:00	4.72784423828125
36	2026-07-07 12:00:00	4.587008476257324
37	2026-07-07 13:00:00	4.489863872528076
38	2026-07-07 14:00:00	4.325190544128418
39	2026-07-07 15:00:00	5.6459174156188965
40	2026-07-07 16:00:00	5.340824127197266
41	2026-07-07 17:00:00	5.870691299438477
42	2026-07-07 18:00:00	5.938058853149414
43	2026-07-07 19:00:00	6.374278545379639
44	2026-07-07 20:00:00	6.324717044830322
45	2026-07-07 21:00:00	5.225316524505615
46	2026-07-07 22:00:00	4.913290023803711
47	2026-07-07 23:00:00	5.855257511138916
