	Date	AUROARAE PM10 concentraton forecast (microg/m3)
0	2026-02-13 00:00:00	2.0254435539245605
1	2026-02-13 01:00:00	2.7311196327209473
2	2026-02-13 02:00:00	1.771930456161499
3	2026-02-13 03:00:00	2.1886377334594727
4	2026-02-13 04:00:00	2.005610942840576
5	2026-02-13 05:00:00	2.5854406356811523
6	2026-02-13 06:00:00	2.5128917694091797
7	2026-02-13 07:00:00	2.9149272441864014
8	2026-02-13 08:00:00	2.5223844051361084
9	2026-02-13 09:00:00	2.0860953330993652
10	2026-02-13 10:00:00	1.5097930431365967
11	2026-02-13 11:00:00	1.8650197982788086
12	2026-02-13 12:00:00	2.19581937789917
13	2026-02-13 13:00:00	2.8987650871276855
14	2026-02-13 14:00:00	3.8472471237182617
15	2026-02-13 15:00:00	3.4756176471710205
16	2026-02-13 16:00:00	3.330592155456543
17	2026-02-13 17:00:00	3.29614520072937
18	2026-02-13 18:00:00	3.8875582218170166
19	2026-02-13 19:00:00	3.0122108459472656
20	2026-02-13 20:00:00	2.3694770336151123
21	2026-02-13 21:00:00	2.4717702865600586
22	2026-02-13 22:00:00	2.627624034881592
23	2026-02-13 23:00:00	3.1886963844299316
24	2026-02-14 00:00:00	2.892076015472412
25	2026-02-14 01:00:00	1.6768848896026611
26	2026-02-14 02:00:00	1.9425084590911865
27	2026-02-14 03:00:00	2.2253823280334473
28	2026-02-14 04:00:00	2.4004833698272705
29	2026-02-14 05:00:00	2.7698779106140137
30	2026-02-14 06:00:00	2.4695746898651123
31	2026-02-14 07:00:00	2.007319927215576
32	2026-02-14 08:00:00	1.481354832649231
33	2026-02-14 09:00:00	3.0613396167755127
34	2026-02-14 10:00:00	2.5241873264312744
35	2026-02-14 11:00:00	3.4335193634033203
36	2026-02-14 12:00:00	2.894592761993408
37	2026-02-14 13:00:00	3.4876620769500732
38	2026-02-14 14:00:00	3.2140884399414062
39	2026-02-14 15:00:00	3.093698024749756
40	2026-02-14 16:00:00	1.9062193632125854
41	2026-02-14 17:00:00	2.3444759845733643
42	2026-02-14 18:00:00	1.7990193367004395
43	2026-02-14 19:00:00	2.2589056491851807
44	2026-02-14 20:00:00	2.560669183731079
45	2026-02-14 21:00:00	2.4203832149505615
46	2026-02-14 22:00:00	2.7322843074798584
47	2026-02-14 23:00:00	2.4343371391296387
