	Date	AUROARAE PM10 concentraton forecast (microg/m3)
0	2026-06-13 00:00:00	7.131923198699951
1	2026-06-13 01:00:00	9.374922752380371
2	2026-06-13 02:00:00	5.7290496826171875
3	2026-06-13 03:00:00	8.524059295654297
4	2026-06-13 04:00:00	6.300772666931152
5	2026-06-13 05:00:00	8.543219566345215
6	2026-06-13 06:00:00	12.360851287841797
7	2026-06-13 07:00:00	10.784645080566406
8	2026-06-13 08:00:00	12.479257583618164
9	2026-06-13 09:00:00	11.677083969116211
10	2026-06-13 10:00:00	12.908319473266602
11	2026-06-13 11:00:00	16.21613311767578
12	2026-06-13 12:00:00	16.300518035888672
13	2026-06-13 13:00:00	13.19854736328125
14	2026-06-13 14:00:00	13.563125610351562
15	2026-06-13 15:00:00	11.013809204101562
16	2026-06-13 16:00:00	5.791110038757324
17	2026-06-13 17:00:00	7.463557720184326
18	2026-06-13 18:00:00	13.57097053527832
19	2026-06-13 19:00:00	8.486448287963867
20	2026-06-13 20:00:00	10.468708038330078
21	2026-06-13 21:00:00	10.387786865234375
22	2026-06-13 22:00:00	9.947187423706055
23	2026-06-13 23:00:00	8.539915084838867
24	2026-06-14 00:00:00	10.32325553894043
25	2026-06-14 01:00:00	9.533574104309082
26	2026-06-14 02:00:00	7.0116353034973145
27	2026-06-14 03:00:00	6.692176342010498
28	2026-06-14 04:00:00	6.381398677825928
29	2026-06-14 05:00:00	8.510372161865234
30	2026-06-14 06:00:00	9.795589447021484
31	2026-06-14 07:00:00	5.082432746887207
32	2026-06-14 08:00:00	6.044607639312744
33	2026-06-14 09:00:00	10.921889305114746
34	2026-06-14 10:00:00	11.629679679870605
35	2026-06-14 11:00:00	13.879663467407227
36	2026-06-14 12:00:00	16.994998931884766
37	2026-06-14 13:00:00	16.712587356567383
38	2026-06-14 14:00:00	14.903929710388184
39	2026-06-14 15:00:00	14.105936050415039
40	2026-06-14 16:00:00	11.675920486450195
41	2026-06-14 17:00:00	13.217472076416016
42	2026-06-14 18:00:00	13.666389465332031
43	2026-06-14 19:00:00	12.086013793945312
44	2026-06-14 20:00:00	10.948811531066895
45	2026-06-14 21:00:00	8.558267593383789
46	2026-06-14 22:00:00	8.53979778289795
47	2026-06-14 23:00:00	8.798479080200195
