	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0		2021	1	25	11	0	SPO_NO0147A_5_3157
1		2021	1	25	12	0	SPO_NO0147A_5_3157
2		2021	1	25	13	0	SPO_NO0147A_5_3157
3		2021	1	25	14	0	SPO_NO0147A_5_3157
4		2021	1	25	15	0	SPO_NO0147A_5_3157
5		2021	1	25	16	0	SPO_NO0147A_5_3157
6		2021	1	25	17	0	SPO_NO0147A_5_3157
7		2021	1	25	18	0	SPO_NO0147A_5_3157
8		2021	1	25	19	0	SPO_NO0147A_5_3157
9		2021	1	25	20	0	SPO_NO0147A_5_3157
10		2021	1	25	21	0	SPO_NO0147A_5_3157
11		2021	1	25	22	0	SPO_NO0147A_5_3157
12		2021	1	25	23	0	SPO_NO0147A_5_3157
13		2021	1	26	0	0	SPO_NO0147A_5_3157
14		2021	1	26	1	0	SPO_NO0147A_5_3157
15		2021	1	26	2	0	SPO_NO0147A_5_3157
16		2021	1	26	3	0	SPO_NO0147A_5_3157
17		2021	1	26	4	0	SPO_NO0147A_5_3157
18		2021	1	26	5	0	SPO_NO0147A_5_3157
19		2021	1	26	6	0	SPO_NO0147A_5_3157
20		2021	1	26	7	0	SPO_NO0147A_5_3157
21		2021	1	26	8	0	SPO_NO0147A_5_3157
22		2021	1	26	9	0	SPO_NO0147A_5_3157
23		2021	1	26	10	0	SPO_NO0147A_5_3157
24		2021	1	26	11	0	SPO_NO0147A_5_3157
25		2021	1	26	12	0	SPO_NO0147A_5_3157
26		2021	1	26	13	0	SPO_NO0147A_5_3157
27		2021	1	26	14	0	SPO_NO0147A_5_3157
28		2021	1	26	15	0	SPO_NO0147A_5_3157
29		2021	1	26	16	0	SPO_NO0147A_5_3157
30	61.29999999	2021	1	26	17	0	SPO_NO0147A_5_3157
31	68.7	2021	1	26	18	0	SPO_NO0147A_5_3157
32	53.29999999	2021	1	26	19	0	SPO_NO0147A_5_3157
33	39.2	2021	1	26	20	0	SPO_NO0147A_5_3157
34	36.79999999	2021	1	26	21	0	SPO_NO0147A_5_3157
35	34.1	2021	1	26	22	0	SPO_NO0147A_5_3157
36	31.6	2021	1	26	23	0	SPO_NO0147A_5_3157
37	23.6	2021	1	27	0	0	SPO_NO0147A_5_3157
38	20.1	2021	1	27	1	0	SPO_NO0147A_5_3157
