	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	0.01	2020	1	1	0	0	SPO-SE0005R_00005_100
1	0.09	2020	1	1	1	0	SPO-SE0005R_00005_100
2	0.03	2020	1	1	2	0	SPO-SE0005R_00005_100
3	0.03	2020	1	1	3	0	SPO-SE0005R_00005_100
4	0.01	2020	1	1	4	0	SPO-SE0005R_00005_100
5	0.04	2020	1	1	5	0	SPO-SE0005R_00005_100
6	0.06	2020	1	1	6	0	SPO-SE0005R_00005_100
7	0.02	2020	1	1	7	0	SPO-SE0005R_00005_100
8	0.04	2020	1	1	8	0	SPO-SE0005R_00005_100
9	0.07	2020	1	1	9	0	SPO-SE0005R_00005_100
10	0.26	2020	1	1	10	0	SPO-SE0005R_00005_100
11	0.22	2020	1	1	11	0	SPO-SE0005R_00005_100
12	0.14	2020	1	1	12	0	SPO-SE0005R_00005_100
13	0.2	2020	1	1	13	0	SPO-SE0005R_00005_100
14	0.38	2020	1	1	14	0	SPO-SE0005R_00005_100
15	0.46	2020	1	1	15	0	SPO-SE0005R_00005_100
16	0.43	2020	1	1	16	0	SPO-SE0005R_00005_100
17	0.82	2020	1	1	17	0	SPO-SE0005R_00005_100
18	0.58	2020	1	1	18	0	SPO-SE0005R_00005_100
19	0.34	2020	1	1	19	0	SPO-SE0005R_00005_100
20	0.24	2020	1	1	20	0	SPO-SE0005R_00005_100
21	0.14	2020	1	1	21	0	SPO-SE0005R_00005_100
22	0.11	2020	1	1	22	0	SPO-SE0005R_00005_100
23	0.13	2020	1	1	23	0	SPO-SE0005R_00005_100
24	0.16	2020	1	2	0	0	SPO-SE0005R_00005_100
25	0.09	2020	1	2	1	0	SPO-SE0005R_00005_100
26	0.15	2020	1	2	2	0	SPO-SE0005R_00005_100
27	0.06	2020	1	2	3	0	SPO-SE0005R_00005_100
28	0.03	2020	1	2	4	0	SPO-SE0005R_00005_100
29	0.05	2020	1	2	5	0	SPO-SE0005R_00005_100
30	0.09	2020	1	2	6	0	SPO-SE0005R_00005_100
31	0.67	2020	1	2	7	0	SPO-SE0005R_00005_100
32	1.14999999	2020	1	2	8	0	SPO-SE0005R_00005_100
33	1.37	2020	1	2	9	0	SPO-SE0005R_00005_100
34	1.85	2020	1	2	10	0	SPO-SE0005R_00005_100
35	2.58	2020	1	2	11	0	SPO-SE0005R_00005_100
36	2.72	2020	1	2	12	0	SPO-SE0005R_00005_100
37	3.91999999	2020	1	2	13	0	SPO-SE0005R_00005_100
38	8.23	2020	1	2	14	0	SPO-SE0005R_00005_100
39	7.80999999	2020	1	2	15	0	SPO-SE0005R_00005_100
40	10.35999999	2020	1	2	16	0	SPO-SE0005R_00005_100
41	9.57	2020	1	2	17	0	SPO-SE0005R_00005_100
42	9.83999999	2020	1	2	18	0	SPO-SE0005R_00005_100
43	10.14	2020	1	2	19	0	SPO-SE0005R_00005_100
44	10.52999999	2020	1	2	20	0	SPO-SE0005R_00005_100
45	8.9	2020	1	2	21	0	SPO-SE0005R_00005_100
46	8.27999999	2020	1	2	22	0	SPO-SE0005R_00005_100
47	8.52999999	2020	1	2	23	0	SPO-SE0005R_00005_100
48	8.3	2020	1	3	0	0	SPO-SE0005R_00005_100
49	8.06	2020	1	3	1	0	SPO-SE0005R_00005_100
50	7.04	2020	1	3	2	0	SPO-SE0005R_00005_100
51	5.41	2020	1	3	3	0	SPO-SE0005R_00005_100
52	3.60999999	2020	1	3	4	0	SPO-SE0005R_00005_100
53	2.35	2020	1	3	5	0	SPO-SE0005R_00005_100
54	0.66	2020	1	3	6	0	SPO-SE0005R_00005_100
55	0.19	2020	1	3	7	0	SPO-SE0005R_00005_100
56	1.18999999	2020	1	3	8	0	SPO-SE0005R_00005_100
57	1.43999999	2020	1	3	9	0	SPO-SE0005R_00005_100
58	2.16999999	2020	1	3	10	0	SPO-SE0005R_00005_100
59	2.77999999	2020	1	3	11	0	SPO-SE0005R_00005_100
60	3.10999999	2020	1	3	12	0	SPO-SE0005R_00005_100
61	3.41	2020	1	3	13	0	SPO-SE0005R_00005_100
62	2.45999999	2020	1	3	14	0	SPO-SE0005R_00005_100
63	0.63	2020	1	3	15	0	SPO-SE0005R_00005_100
64	1.07	2020	1	3	16	0	SPO-SE0005R_00005_100
65	1.87999999	2020	1	3	17	0	SPO-SE0005R_00005_100
66	2.72	2020	1	3	18	0	SPO-SE0005R_00005_100
67	2.48	2020	1	3	19	0	SPO-SE0005R_00005_100
68	1.54	2020	1	3	20	0	SPO-SE0005R_00005_100
69	1.6	2020	1	3	21	0	SPO-SE0005R_00005_100
70	2.23	2020	1	3	22	0	SPO-SE0005R_00005_100
71	2.14999999	2020	1	3	23	0	SPO-SE0005R_00005_100
72	1.24	2020	1	4	0	0	SPO-SE0005R_00005_100
73	0.63	2020	1	4	1	0	SPO-SE0005R_00005_100
74	0.99	2020	1	4	2	0	SPO-SE0005R_00005_100
75	1.81	2020	1	4	3	0	SPO-SE0005R_00005_100
76	0.56	2020	1	4	4	0	SPO-SE0005R_00005_100
77	0.62	2020	1	4	5	0	SPO-SE0005R_00005_100
78	2.06	2020	1	4	6	0	SPO-SE0005R_00005_100
79	2.58	2020	1	4	7	0	SPO-SE0005R_00005_100
80	1.71	2020	1	4	8	0	SPO-SE0005R_00005_100
81	1.28	2020	1	4	9	0	SPO-SE0005R_00005_100
82	0.96	2020	1	4	10	0	SPO-SE0005R_00005_100
83	0.9	2020	1	4	11	0	SPO-SE0005R_00005_100
84	1.63999999	2020	1	4	12	0	SPO-SE0005R_00005_100
85	3.83	2020	1	4	13	0	SPO-SE0005R_00005_100
86	3.24	2020	1	4	14	0	SPO-SE0005R_00005_100
87	1.39999999	2020	1	4	15	0	SPO-SE0005R_00005_100
88	1.37	2020	1	4	16	0	SPO-SE0005R_00005_100
89	1.57	2020	1	4	17	0	SPO-SE0005R_00005_100
90	2.02999999	2020	1	4	18	0	SPO-SE0005R_00005_100
91	2.06999999	2020	1	4	19	0	SPO-SE0005R_00005_100
92	2.29999999	2020	1	4	20	0	SPO-SE0005R_00005_100
93	2.2	2020	1	4	21	0	SPO-SE0005R_00005_100
94	1.63999999	2020	1	4	22	0	SPO-SE0005R_00005_100
95	1.3	2020	1	4	23	0	SPO-SE0005R_00005_100
96	1.40999999	2020	1	5	0	0	SPO-SE0005R_00005_100
97	1.69	2020	1	5	1	0	SPO-SE0005R_00005_100
98	1.73	2020	1	5	2	0	SPO-SE0005R_00005_100
99	1.8	2020	1	5	3	0	SPO-SE0005R_00005_100
100	1.67999999	2020	1	5	4	0	SPO-SE0005R_00005_100
101	1.59	2020	1	5	5	0	SPO-SE0005R_00005_100
102	1.54	2020	1	5	6	0	SPO-SE0005R_00005_100
103	1.84	2020	1	5	7	0	SPO-SE0005R_00005_100
104	1.81	2020	1	5	8	0	SPO-SE0005R_00005_100
105	1.87	2020	1	5	9	0	SPO-SE0005R_00005_100
106	1.97	2020	1	5	10	0	SPO-SE0005R_00005_100
107	3.54	2020	1	5	11	0	SPO-SE0005R_00005_100
108	1.45999999	2020	1	5	12	0	SPO-SE0005R_00005_100
109	1.55	2020	1	5	13	0	SPO-SE0005R_00005_100
110	1.32	2020	1	5	14	0	SPO-SE0005R_00005_100
111	1.18999999	2020	1	5	15	0	SPO-SE0005R_00005_100
112	1.04	2020	1	5	16	0	SPO-SE0005R_00005_100
113	0.85	2020	1	5	17	0	SPO-SE0005R_00005_100
114	0.92	2020	1	5	18	0	SPO-SE0005R_00005_100
115	0.83	2020	1	5	19	0	SPO-SE0005R_00005_100
116	0.63	2020	1	5	20	0	SPO-SE0005R_00005_100
117	0.48	2020	1	5	21	0	SPO-SE0005R_00005_100
118	0.88	2020	1	5	22	0	SPO-SE0005R_00005_100
119	3.94	2020	1	5	23	0	SPO-SE0005R_00005_100
120	1.53	2020	1	6	0	0	SPO-SE0005R_00005_100
121	1.45999999	2020	1	6	1	0	SPO-SE0005R_00005_100
122	1.42999999	2020	1	6	2	0	SPO-SE0005R_00005_100
123	1.87	2020	1	6	3	0	SPO-SE0005R_00005_100
124	1.74	2020	1	6	4	0	SPO-SE0005R_00005_100
125	2.25	2020	1	6	5	0	SPO-SE0005R_00005_100
126	2.06999999	2020	1	6	6	0	SPO-SE0005R_00005_100
127	1.48	2020	1	6	7	0	SPO-SE0005R_00005_100
128	0.9	2020	1	6	8	0	SPO-SE0005R_00005_100
129	0.62	2020	1	6	9	0	SPO-SE0005R_00005_100
130	NaN	2020	1	6	10	0	
131	NaN	2020	1	6	11	0	
132	NaN	2020	1	6	12	0	
133	NaN	2020	1	6	13	0	
134	NaN	2020	1	6	14	0	
135	NaN	2020	1	6	15	0	
136	NaN	2020	1	6	16	0	
137	NaN	2020	1	6	17	0	
138	NaN	2020	1	6	18	0	
139	NaN	2020	1	6	19	0	
140	NaN	2020	1	6	20	0	
141	NaN	2020	1	6	21	0	
142	NaN	2020	1	6	22	0	
143	NaN	2020	1	6	23	0	
144	NaN	2020	1	7	0	0	
