	Date	Concentration(microg/m^3)	SamplingPoint
3787	2021-07-02 09:00:00+00:00	4.1000000000000005	NO/SPO_NO0147A_5_3157
3788	2021-07-02 10:00:00+00:00	5.0	NO/SPO_NO0147A_5_3157
3789	2021-07-02 11:00:00+00:00	5.7	NO/SPO_NO0147A_5_3157
3790	2021-07-02 12:00:00+00:00	5.800000000000001	NO/SPO_NO0147A_5_3157
3791	2021-07-02 13:00:00+00:00	5.4	NO/SPO_NO0147A_5_3157
3792	2021-07-02 14:00:00+00:00	6.4	NO/SPO_NO0147A_5_3157
3793	2021-07-02 15:00:00+00:00	8.5	NO/SPO_NO0147A_5_3157
3794	2021-07-02 16:00:00+00:00	6.500000000000001	NO/SPO_NO0147A_5_3157
3795	2021-07-02 17:00:00+00:00	6.500000000000001	NO/SPO_NO0147A_5_3157
3796	2021-07-02 18:00:00+00:00	6.300000000000001	NO/SPO_NO0147A_5_3157
3797	2021-07-02 19:00:00+00:00	6.800000000000001	NO/SPO_NO0147A_5_3157
3798	2021-07-02 20:00:00+00:00	6.800000000000001	NO/SPO_NO0147A_5_3157
3799	2021-07-02 21:00:00+00:00	7.500000000000001	NO/SPO_NO0147A_5_3157
3800	2021-07-02 22:00:00+00:00	11.5	NO/SPO_NO0147A_5_3157
3801	2021-07-02 23:00:00+00:00	10.3	NO/SPO_NO0147A_5_3157
3802	2021-07-03 00:00:00+00:00	9.3	NO/SPO_NO0147A_5_3157
3803	2021-07-03 01:00:00+00:00	9.8	NO/SPO_NO0147A_5_3157
3804	2021-07-03 02:00:00+00:00	9.3	NO/SPO_NO0147A_5_3157
3805	2021-07-03 03:00:00+00:00	8.8	NO/SPO_NO0147A_5_3157
3806	2021-07-03 04:00:00+00:00	8.5	NO/SPO_NO0147A_5_3157
3807	2021-07-03 05:00:00+00:00	8.0	NO/SPO_NO0147A_5_3157
3808	2021-07-03 06:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
3809	2021-07-03 07:00:00+00:00	8.600000000000001	NO/SPO_NO0147A_5_3157
3810	2021-07-03 08:00:00+00:00	8.200000000000001	NO/SPO_NO0147A_5_3157
3811	2021-07-03 09:00:00+00:00	9.7	NO/SPO_NO0147A_5_3157
3812	2021-07-03 10:00:00+00:00	9.6	NO/SPO_NO0147A_5_3157
3813	2021-07-03 11:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
3814	2021-07-03 12:00:00+00:00	9.0	NO/SPO_NO0147A_5_3157
3815	2021-07-03 13:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
3816	2021-07-03 14:00:00+00:00	7.000000000000001	NO/SPO_NO0147A_5_3157
3817	2021-07-03 15:00:00+00:00	7.000000000000001	NO/SPO_NO0147A_5_3157
3818	2021-07-03 16:00:00+00:00	7.1000000000000005	NO/SPO_NO0147A_5_3157
3819	2021-07-03 17:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
3820	2021-07-03 18:00:00+00:00	8.5	NO/SPO_NO0147A_5_3157
3821	2021-07-03 19:00:00+00:00	9.1	NO/SPO_NO0147A_5_3157
3822	2021-07-03 20:00:00+00:00	8.4	NO/SPO_NO0147A_5_3157
3823	2021-07-03 21:00:00+00:00	8.5	NO/SPO_NO0147A_5_3157
3824	2021-07-03 22:00:00+00:00	10.1	NO/SPO_NO0147A_5_3157
3825	2021-07-03 23:00:00+00:00	12.1	NO/SPO_NO0147A_5_3157
3826	2021-07-04 00:00:00+00:00	12.2	NO/SPO_NO0147A_5_3157
3827	2021-07-04 01:00:00+00:00	12.500000000000002	NO/SPO_NO0147A_5_3157
3828	2021-07-04 02:00:00+00:00	12.0	NO/SPO_NO0147A_5_3157
3829	2021-07-04 03:00:00+00:00	12.500000000000002	NO/SPO_NO0147A_5_3157
3830	2021-07-04 04:00:00+00:00	12.2	NO/SPO_NO0147A_5_3157
3831	2021-07-04 05:00:00+00:00	12.7	NO/SPO_NO0147A_5_3157
3832	2021-07-04 06:00:00+00:00	13.000000000000002	NO/SPO_NO0147A_5_3157
3833	2021-07-04 07:00:00+00:00	12.9	NO/SPO_NO0147A_5_3157
3834	2021-07-04 08:00:00+00:00	11.6	NO/SPO_NO0147A_5_3157
3835	2021-07-04 09:00:00+00:00	11.5	NO/SPO_NO0147A_5_3157
3836	2021-07-04 10:00:00+00:00	13.3	NO/SPO_NO0147A_5_3157
3837	2021-07-04 11:00:00+00:00	12.4	NO/SPO_NO0147A_5_3157
3838	2021-07-04 12:00:00+00:00	14.3	NO/SPO_NO0147A_5_3157
3839	2021-07-04 13:00:00+00:00	14.1	NO/SPO_NO0147A_5_3157
3840	2021-07-04 14:00:00+00:00	14.2	NO/SPO_NO0147A_5_3157
3841	2021-07-04 15:00:00+00:00	12.8	NO/SPO_NO0147A_5_3157
3842	2021-07-04 16:00:00+00:00	13.3	NO/SPO_NO0147A_5_3157
3843	2021-07-04 17:00:00+00:00	13.000000000000002	NO/SPO_NO0147A_5_3157
3844	2021-07-04 18:00:00+00:00	12.500000000000002	NO/SPO_NO0147A_5_3157
3845	2021-07-04 19:00:00+00:00	9.3	NO/SPO_NO0147A_5_3157
3846	2021-07-04 20:00:00+00:00	9.1	NO/SPO_NO0147A_5_3157
3847	2021-07-04 21:00:00+00:00	9.8	NO/SPO_NO0147A_5_3157
3848	2021-07-04 22:00:00+00:00	12.3	NO/SPO_NO0147A_5_3157
3849	2021-07-04 23:00:00+00:00	12.0	NO/SPO_NO0147A_5_3157
3850	2021-07-05 00:00:00+00:00	12.4	NO/SPO_NO0147A_5_3157
3851	2021-07-05 01:00:00+00:00	14.000000000000002	NO/SPO_NO0147A_5_3157
3852	2021-07-05 02:00:00+00:00	13.3	NO/SPO_NO0147A_5_3157
3853	2021-07-05 03:00:00+00:00	13.8	NO/SPO_NO0147A_5_3157
3854	2021-07-05 04:00:00+00:00	13.9	NO/SPO_NO0147A_5_3157
3855	2021-07-05 05:00:00+00:00	14.7	NO/SPO_NO0147A_5_3157
3856	2021-07-05 06:00:00+00:00	15.000000000000002	NO/SPO_NO0147A_5_3157
3857	2021-07-05 07:00:00+00:00	19.8	NO/SPO_NO0147A_5_3157
3858	2021-07-05 08:00:00+00:00	19.700000000000003	NO/SPO_NO0147A_5_3157
3859	2021-07-05 09:00:00+00:00	18.200000000000003	NO/SPO_NO0147A_5_3157
3860	2021-07-05 10:00:00+00:00	14.8	NO/SPO_NO0147A_5_3157
3861	2021-07-05 11:00:00+00:00	12.3	NO/SPO_NO0147A_5_3157
3862	2021-07-05 12:00:00+00:00	13.7	NO/SPO_NO0147A_5_3157
3863	2021-07-05 13:00:00+00:00	13.7	NO/SPO_NO0147A_5_3157
3864	2021-07-05 14:00:00+00:00	13.2	NO/SPO_NO0147A_5_3157
3865	2021-07-05 15:00:00+00:00	12.7	NO/SPO_NO0147A_5_3157
3866	2021-07-05 16:00:00+00:00	12.8	NO/SPO_NO0147A_5_3157
3867	2021-07-05 17:00:00+00:00	10.8	NO/SPO_NO0147A_5_3157
3868	2021-07-05 18:00:00+00:00	12.4	NO/SPO_NO0147A_5_3157
3869	2021-07-05 19:00:00+00:00	12.0	NO/SPO_NO0147A_5_3157
3870	2021-07-05 20:00:00+00:00	11.3	NO/SPO_NO0147A_5_3157
3871	2021-07-05 21:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
3872	2021-07-05 22:00:00+00:00	7.9	NO/SPO_NO0147A_5_3157
3873	2021-07-05 23:00:00+00:00	4.5	NO/SPO_NO0147A_5_3157
3874	2021-07-06 00:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
3875	2021-07-06 01:00:00+00:00	9.5	NO/SPO_NO0147A_5_3157
3876	2021-07-06 02:00:00+00:00	10.8	NO/SPO_NO0147A_5_3157
3877	2021-07-06 03:00:00+00:00	10.1	NO/SPO_NO0147A_5_3157
3878	2021-07-06 04:00:00+00:00	8.700000000000001	NO/SPO_NO0147A_5_3157
3879	2021-07-06 05:00:00+00:00	9.0	NO/SPO_NO0147A_5_3157
3880	2021-07-06 06:00:00+00:00	11.7	NO/SPO_NO0147A_5_3157
3881	2021-07-06 07:00:00+00:00	13.500000000000002	NO/SPO_NO0147A_5_3157
3882	2021-07-06 08:00:00+00:00	15.2	NO/SPO_NO0147A_5_3157
3883	2021-07-06 09:00:00+00:00	14.8	NO/SPO_NO0147A_5_3157
3884	2021-07-06 10:00:00+00:00	11.3	NO/SPO_NO0147A_5_3157
3885	2021-07-06 11:00:00+00:00	7.4	NO/SPO_NO0147A_5_3157
3886	2021-07-06 12:00:00+00:00	4.9	NO/SPO_NO0147A_5_3157
3887	2021-07-06 13:00:00+00:00	4.4	NO/SPO_NO0147A_5_3157
3888	2021-07-06 14:00:00+00:00	3.8	NO/SPO_NO0147A_5_3157
3889	2021-07-06 15:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
3890	2021-07-06 16:00:00+00:00	5.2	NO/SPO_NO0147A_5_3157
3891	2021-07-06 17:00:00+00:00	4.9	NO/SPO_NO0147A_5_3157
3892	2021-07-06 18:00:00+00:00	4.800000000000001	NO/SPO_NO0147A_5_3157
3893	2021-07-06 19:00:00+00:00	4.5	NO/SPO_NO0147A_5_3157
3894	2021-07-06 20:00:00+00:00	4.6000000000000005	NO/SPO_NO0147A_5_3157
3895	2021-07-06 21:00:00+00:00	6.7	NO/SPO_NO0147A_5_3157
3896	2021-07-06 22:00:00+00:00	8.5	NO/SPO_NO0147A_5_3157
3897	2021-07-06 23:00:00+00:00	5.2	NO/SPO_NO0147A_5_3157
3898	2021-07-07 00:00:00+00:00	5.300000000000001	NO/SPO_NO0147A_5_3157
3899	2021-07-07 01:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
3900	2021-07-07 02:00:00+00:00	6.7	NO/SPO_NO0147A_5_3157
3901	2021-07-07 03:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
3902	2021-07-07 04:00:00+00:00	7.6	NO/SPO_NO0147A_5_3157
3903	2021-07-07 05:00:00+00:00	5.300000000000001	NO/SPO_NO0147A_5_3157
3904	2021-07-07 06:00:00+00:00	3.7	NO/SPO_NO0147A_5_3157
3905	2021-07-07 07:00:00+00:00	6.300000000000001	NO/SPO_NO0147A_5_3157
3906	2021-07-07 08:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
3907	2021-07-07 09:00:00+00:00	8.4	NO/SPO_NO0147A_5_3157
3908	2021-07-07 10:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
3909	2021-07-07 11:00:00+00:00	8.600000000000001	NO/SPO_NO0147A_5_3157
3910	2021-07-07 12:00:00+00:00	8.8	NO/SPO_NO0147A_5_3157
3911	2021-07-07 13:00:00+00:00	7.6	NO/SPO_NO0147A_5_3157
3912	2021-07-07 14:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
3913	2021-07-07 15:00:00+00:00	8.0	NO/SPO_NO0147A_5_3157
3914	2021-07-07 16:00:00+00:00	8.600000000000001	NO/SPO_NO0147A_5_3157
3915	2021-07-07 17:00:00+00:00	8.9	NO/SPO_NO0147A_5_3157
3916	2021-07-07 18:00:00+00:00	9.9	NO/SPO_NO0147A_5_3157
3917	2021-07-07 19:00:00+00:00	10.1	NO/SPO_NO0147A_5_3157
3918	2021-07-07 20:00:00+00:00	11.3	NO/SPO_NO0147A_5_3157
3919	2021-07-07 21:00:00+00:00	10.8	NO/SPO_NO0147A_5_3157
3920	2021-07-07 22:00:00+00:00	10.5	NO/SPO_NO0147A_5_3157
3921	2021-07-07 23:00:00+00:00	10.3	NO/SPO_NO0147A_5_3157
3922	2021-07-08 00:00:00+00:00	10.3	NO/SPO_NO0147A_5_3157
3923	2021-07-08 01:00:00+00:00	9.7	NO/SPO_NO0147A_5_3157
3924	2021-07-08 02:00:00+00:00	9.4	NO/SPO_NO0147A_5_3157
3925	2021-07-08 03:00:00+00:00	8.8	NO/SPO_NO0147A_5_3157
3926	2021-07-08 04:00:00+00:00	8.9	NO/SPO_NO0147A_5_3157
3927	2021-07-08 05:00:00+00:00	10.7	NO/SPO_NO0147A_5_3157
3928	2021-07-08 06:00:00+00:00	9.1	NO/SPO_NO0147A_5_3157
3929	2021-07-08 07:00:00+00:00	9.6	NO/SPO_NO0147A_5_3157
3930	2021-07-08 08:00:00+00:00	9.1	NO/SPO_NO0147A_5_3157
3931	2021-07-08 09:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
3932	2021-07-08 10:00:00+00:00	6.1000000000000005	NO/SPO_NO0147A_5_3157
3933	2021-07-08 11:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
3934	2021-07-08 12:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
3935	2021-07-08 13:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
3936	2021-07-08 14:00:00+00:00	7.2	NO/SPO_NO0147A_5_3157
3937	2021-07-08 15:00:00+00:00	5.800000000000001	NO/SPO_NO0147A_5_3157
3938	2021-07-08 16:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
3939	2021-07-08 17:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
3940	2021-07-08 18:00:00+00:00	5.7	NO/SPO_NO0147A_5_3157
3941	2021-07-08 19:00:00+00:00	5.800000000000001	NO/SPO_NO0147A_5_3157
3942	2021-07-08 20:00:00+00:00	5.5	NO/SPO_NO0147A_5_3157
3943	2021-07-08 21:00:00+00:00	5.1000000000000005	NO/SPO_NO0147A_5_3157
3944	2021-07-08 22:00:00+00:00	5.800000000000001	NO/SPO_NO0147A_5_3157
3945	2021-07-08 23:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
3946	2021-07-09 00:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
3947	2021-07-09 01:00:00+00:00	6.300000000000001	NO/SPO_NO0147A_5_3157
3948	2021-07-09 02:00:00+00:00	7.4	NO/SPO_NO0147A_5_3157
3949	2021-07-09 03:00:00+00:00	8.5	NO/SPO_NO0147A_5_3157
3950	2021-07-09 04:00:00+00:00	8.9	NO/SPO_NO0147A_5_3157
3951	2021-07-09 05:00:00+00:00	8.200000000000001	NO/SPO_NO0147A_5_3157
3952	2021-07-09 06:00:00+00:00	9.3	NO/SPO_NO0147A_5_3157
3953	2021-07-09 07:00:00+00:00	12.1	NO/SPO_NO0147A_5_3157
3954	2021-07-09 08:00:00+00:00	12.0	NO/SPO_NO0147A_5_3157
3955	2021-07-09 09:00:00+00:00	11.0	NO/SPO_NO0147A_5_3157
3956	2021-07-09 10:00:00+00:00	7.6	NO/SPO_NO0147A_5_3157
3957	2021-07-09 11:00:00+00:00	7.9	NO/SPO_NO0147A_5_3157
3958	2021-07-09 12:00:00+00:00	11.3	NO/SPO_NO0147A_5_3157
3959	2021-07-09 13:00:00+00:00	7.6	NO/SPO_NO0147A_5_3157
3960	2021-07-09 14:00:00+00:00	7.2	NO/SPO_NO0147A_5_3157
3961	2021-07-09 15:00:00+00:00	7.500000000000001	NO/SPO_NO0147A_5_3157
3962	2021-07-09 16:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
3963	2021-07-09 17:00:00+00:00	7.2	NO/SPO_NO0147A_5_3157
3964	2021-07-09 18:00:00+00:00	7.7	NO/SPO_NO0147A_5_3157
3965	2021-07-09 19:00:00+00:00	7.500000000000001	NO/SPO_NO0147A_5_3157
3966	2021-07-09 20:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
3967	2021-07-09 21:00:00+00:00	8.0	NO/SPO_NO0147A_5_3157
3968	2021-07-09 22:00:00+00:00	9.5	NO/SPO_NO0147A_5_3157
3969	2021-07-09 23:00:00+00:00	8.9	NO/SPO_NO0147A_5_3157
3970	2021-07-10 00:00:00+00:00	9.9	NO/SPO_NO0147A_5_3157
3971	2021-07-10 01:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
3972	2021-07-10 02:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
3973	2021-07-10 03:00:00+00:00	11.9	NO/SPO_NO0147A_5_3157
3974	2021-07-10 04:00:00+00:00	10.8	NO/SPO_NO0147A_5_3157
3975	2021-07-10 05:00:00+00:00	10.9	NO/SPO_NO0147A_5_3157
3976	2021-07-10 06:00:00+00:00	9.6	NO/SPO_NO0147A_5_3157
3977	2021-07-10 07:00:00+00:00	8.100000000000001	NO/SPO_NO0147A_5_3157
3978	2021-07-10 08:00:00+00:00	7.9	NO/SPO_NO0147A_5_3157
3979	2021-07-10 09:00:00+00:00	7.000000000000001	NO/SPO_NO0147A_5_3157
3980	2021-07-10 10:00:00+00:00	6.500000000000001	NO/SPO_NO0147A_5_3157
3981	2021-07-10 11:00:00+00:00	6.4	NO/SPO_NO0147A_5_3157
3982	2021-07-10 12:00:00+00:00	5.300000000000001	NO/SPO_NO0147A_5_3157
3983	2021-07-10 13:00:00+00:00	3.9	NO/SPO_NO0147A_5_3157
3984	2021-07-10 14:00:00+00:00	3.4000000000000004	NO/SPO_NO0147A_5_3157
3985	2021-07-10 15:00:00+00:00	2.6	NO/SPO_NO0147A_5_3157
3986	2021-07-10 16:00:00+00:00	4.0	NO/SPO_NO0147A_5_3157
3987	2021-07-10 17:00:00+00:00	3.4000000000000004	NO/SPO_NO0147A_5_3157
3988	2021-07-10 18:00:00+00:00	3.7	NO/SPO_NO0147A_5_3157
3989	2021-07-10 19:00:00+00:00	3.6	NO/SPO_NO0147A_5_3157
3990	2021-07-10 20:00:00+00:00	4.0	NO/SPO_NO0147A_5_3157
3991	2021-07-10 21:00:00+00:00	4.2	NO/SPO_NO0147A_5_3157
3992	2021-07-10 22:00:00+00:00	4.1000000000000005	NO/SPO_NO0147A_5_3157
3993	2021-07-10 23:00:00+00:00	3.6	NO/SPO_NO0147A_5_3157
3994	2021-07-11 00:00:00+00:00	3.6	NO/SPO_NO0147A_5_3157
3995	2021-07-11 01:00:00+00:00	3.8	NO/SPO_NO0147A_5_3157
3996	2021-07-11 02:00:00+00:00	5.0	NO/SPO_NO0147A_5_3157
3997	2021-07-11 03:00:00+00:00	6.0	NO/SPO_NO0147A_5_3157
3998	2021-07-11 04:00:00+00:00	6.0	NO/SPO_NO0147A_5_3157
3999	2021-07-11 05:00:00+00:00	6.500000000000001	NO/SPO_NO0147A_5_3157
4000	2021-07-11 06:00:00+00:00	5.300000000000001	NO/SPO_NO0147A_5_3157
4001	2021-07-11 07:00:00+00:00	5.7	NO/SPO_NO0147A_5_3157
4002	2021-07-11 08:00:00+00:00	6.1000000000000005	NO/SPO_NO0147A_5_3157
4003	2021-07-11 09:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
4004	2021-07-11 10:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
4005	2021-07-11 11:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
4006	2021-07-11 12:00:00+00:00	7.7	NO/SPO_NO0147A_5_3157
4007	2021-07-11 13:00:00+00:00	9.0	NO/SPO_NO0147A_5_3157
4008	2021-07-11 14:00:00+00:00	8.4	NO/SPO_NO0147A_5_3157
4009	2021-07-11 15:00:00+00:00	8.0	NO/SPO_NO0147A_5_3157
4010	2021-07-11 16:00:00+00:00	8.0	NO/SPO_NO0147A_5_3157
4011	2021-07-11 17:00:00+00:00	6.6000000000000005	NO/SPO_NO0147A_5_3157
4012	2021-07-11 18:00:00+00:00	6.1000000000000005	NO/SPO_NO0147A_5_3157
4013	2021-07-11 19:00:00+00:00	5.4	NO/SPO_NO0147A_5_3157
4014	2021-07-11 20:00:00+00:00	5.2	NO/SPO_NO0147A_5_3157
4015	2021-07-11 21:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
4016	2021-07-11 22:00:00+00:00	6.7	NO/SPO_NO0147A_5_3157
4017	2021-07-11 23:00:00+00:00	6.500000000000001	NO/SPO_NO0147A_5_3157
4018	2021-07-12 00:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
4019	2021-07-12 01:00:00+00:00	6.6000000000000005	NO/SPO_NO0147A_5_3157
4020	2021-07-12 02:00:00+00:00	7.7	NO/SPO_NO0147A_5_3157
4021	2021-07-12 03:00:00+00:00	7.000000000000001	NO/SPO_NO0147A_5_3157
4022	2021-07-12 04:00:00+00:00	6.6000000000000005	NO/SPO_NO0147A_5_3157
4023	2021-07-12 05:00:00+00:00	5.7	NO/SPO_NO0147A_5_3157
4024	2021-07-12 06:00:00+00:00	6.300000000000001	NO/SPO_NO0147A_5_3157
4025	2021-07-12 07:00:00+00:00	8.600000000000001	NO/SPO_NO0147A_5_3157
4026	2021-07-12 08:00:00+00:00	8.0	NO/SPO_NO0147A_5_3157
4027	2021-07-12 09:00:00+00:00	8.100000000000001	NO/SPO_NO0147A_5_3157
4028	2021-07-12 10:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
4029	2021-07-12 11:00:00+00:00	6.0	NO/SPO_NO0147A_5_3157
4030	2021-07-12 12:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
4031	2021-07-12 13:00:00+00:00	6.7	NO/SPO_NO0147A_5_3157
4032	2021-07-12 14:00:00+00:00	6.7	NO/SPO_NO0147A_5_3157
4033	2021-07-12 15:00:00+00:00	5.800000000000001	NO/SPO_NO0147A_5_3157
4034	2021-07-12 16:00:00+00:00	6.300000000000001	NO/SPO_NO0147A_5_3157
4035	2021-07-12 17:00:00+00:00	5.5	NO/SPO_NO0147A_5_3157
4036	2021-07-12 18:00:00+00:00	5.4	NO/SPO_NO0147A_5_3157
4037	2021-07-12 19:00:00+00:00	5.5	NO/SPO_NO0147A_5_3157
4038	2021-07-12 20:00:00+00:00	5.6000000000000005	NO/SPO_NO0147A_5_3157
4039	2021-07-12 21:00:00+00:00	4.9	NO/SPO_NO0147A_5_3157
4040	2021-07-12 22:00:00+00:00	5.0	NO/SPO_NO0147A_5_3157
4041	2021-07-12 23:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
4042	2021-07-13 00:00:00+00:00	7.2	NO/SPO_NO0147A_5_3157
4043	2021-07-13 01:00:00+00:00	8.700000000000001	NO/SPO_NO0147A_5_3157
4044	2021-07-13 02:00:00+00:00	7.2	NO/SPO_NO0147A_5_3157
4045	2021-07-13 03:00:00+00:00	7.000000000000001	NO/SPO_NO0147A_5_3157
4046	2021-07-13 04:00:00+00:00	6.4	NO/SPO_NO0147A_5_3157
4047	2021-07-13 05:00:00+00:00	6.4	NO/SPO_NO0147A_5_3157
4048	2021-07-13 06:00:00+00:00	6.6000000000000005	NO/SPO_NO0147A_5_3157
4049	2021-07-13 07:00:00+00:00	8.3	NO/SPO_NO0147A_5_3157
4050	2021-07-13 08:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
4051	2021-07-13 09:00:00+00:00	10.0	NO/SPO_NO0147A_5_3157
4052	2021-07-13 10:00:00+00:00	9.2	NO/SPO_NO0147A_5_3157
4053	2021-07-13 11:00:00+00:00	6.9	NO/SPO_NO0147A_5_3157
4054	2021-07-13 12:00:00+00:00	6.4	NO/SPO_NO0147A_5_3157
4055	2021-07-13 13:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
4056	2021-07-13 14:00:00+00:00	5.5	NO/SPO_NO0147A_5_3157
4057	2021-07-13 15:00:00+00:00	5.4	NO/SPO_NO0147A_5_3157
4058	2021-07-13 16:00:00+00:00	6.4	NO/SPO_NO0147A_5_3157
4059	2021-07-13 17:00:00+00:00	5.300000000000001	NO/SPO_NO0147A_5_3157
4060	2021-07-13 18:00:00+00:00	6.2	NO/SPO_NO0147A_5_3157
4061	2021-07-13 19:00:00+00:00	6.0	NO/SPO_NO0147A_5_3157
4062	2021-07-13 20:00:00+00:00	6.6000000000000005	NO/SPO_NO0147A_5_3157
4063	2021-07-13 21:00:00+00:00	7.300000000000001	NO/SPO_NO0147A_5_3157
4064	2021-07-13 22:00:00+00:00	8.9	NO/SPO_NO0147A_5_3157
4065	2021-07-13 23:00:00+00:00	12.0	NO/SPO_NO0147A_5_3157
4066	2021-07-14 00:00:00+00:00	10.0	NO/SPO_NO0147A_5_3157
4067	2021-07-14 01:00:00+00:00	10.1	NO/SPO_NO0147A_5_3157
4068	2021-07-14 02:00:00+00:00	10.2	NO/SPO_NO0147A_5_3157
4069	2021-07-14 03:00:00+00:00	8.600000000000001	NO/SPO_NO0147A_5_3157
4070	2021-07-14 04:00:00+00:00	9.0	NO/SPO_NO0147A_5_3157
4071	2021-07-14 05:00:00+00:00	9.7	NO/SPO_NO0147A_5_3157
4072	2021-07-14 06:00:00+00:00	9.9	NO/SPO_NO0147A_5_3157
4073	2021-07-14 07:00:00+00:00	11.5	NO/SPO_NO0147A_5_3157
4074	2021-07-14 08:00:00+00:00	13.3	NO/SPO_NO0147A_5_3157
4075	2021-07-14 09:00:00+00:00	16.1	NO/SPO_NO0147A_5_3157
4076	2021-07-14 10:00:00+00:00	14.8	NO/SPO_NO0147A_5_3157
4077	2021-07-14 11:00:00+00:00	14.6	NO/SPO_NO0147A_5_3157
4078	2021-07-14 12:00:00+00:00	14.8	NO/SPO_NO0147A_5_3157
4079	2021-07-14 13:00:00+00:00	18.0	NO/SPO_NO0147A_5_3157
4080	2021-07-14 14:00:00+00:00	17.1	NO/SPO_NO0147A_5_3157
4081	2021-07-14 15:00:00+00:00	11.7	NO/SPO_NO0147A_5_3157
4082	2021-07-14 16:00:00+00:00	9.9	NO/SPO_NO0147A_5_3157
4083	2021-07-14 17:00:00+00:00	10.0	NO/SPO_NO0147A_5_3157
4084	2021-07-14 18:00:00+00:00	11.3	NO/SPO_NO0147A_5_3157
4085	2021-07-14 19:00:00+00:00	10.2	NO/SPO_NO0147A_5_3157
4086	2021-07-14 20:00:00+00:00	9.3	NO/SPO_NO0147A_5_3157
4087	2021-07-14 21:00:00+00:00	9.1	NO/SPO_NO0147A_5_3157
4088	2021-07-14 22:00:00+00:00	9.6	NO/SPO_NO0147A_5_3157
4089	2021-07-14 23:00:00+00:00	10.4	NO/SPO_NO0147A_5_3157
4090	2021-07-15 00:00:00+00:00	12.8	NO/SPO_NO0147A_5_3157
4091	2021-07-15 01:00:00+00:00	14.000000000000002	NO/SPO_NO0147A_5_3157
4092	2021-07-15 02:00:00+00:00	13.8	NO/SPO_NO0147A_5_3157
4093	2021-07-15 03:00:00+00:00	17.6	NO/SPO_NO0147A_5_3157
4094	2021-07-15 04:00:00+00:00	20.9	NO/SPO_NO0147A_5_3157
4095	2021-07-15 05:00:00+00:00	18.4	NO/SPO_NO0147A_5_3157
4096	2021-07-15 06:00:00+00:00	12.9	NO/SPO_NO0147A_5_3157
4097	2021-07-15 07:00:00+00:00	12.9	NO/SPO_NO0147A_5_3157
4098	2021-07-15 08:00:00+00:00	14.4	NO/SPO_NO0147A_5_3157
4099	2021-07-15 09:00:00+00:00	16.5	NO/SPO_NO0147A_5_3157
4100	2021-07-15 10:00:00+00:00	18.700000000000003	NO/SPO_NO0147A_5_3157
4101	2021-07-15 11:00:00+00:00	20.9	NO/SPO_NO0147A_5_3157
4102	2021-07-15 12:00:00+00:00	19.9	NO/SPO_NO0147A_5_3157
4103	2021-07-15 13:00:00+00:00	15.8	NO/SPO_NO0147A_5_3157
4104	2021-07-15 14:00:00+00:00	11.0	NO/SPO_NO0147A_5_3157
4105	2021-07-15 15:00:00+00:00	9.4	NO/SPO_NO0147A_5_3157
4106	2021-07-15 16:00:00+00:00	9.2	NO/SPO_NO0147A_5_3157
4107	2021-07-15 17:00:00+00:00	7.9	NO/SPO_NO0147A_5_3157
4108	2021-07-15 18:00:00+00:00	5.9	NO/SPO_NO0147A_5_3157
4109	2021-07-15 19:00:00+00:00	4.5	NO/SPO_NO0147A_5_3157
4110	2021-07-15 20:00:00+00:00	3.7	NO/SPO_NO0147A_5_3157
