	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	24.71911666	2020	1	1	0	0	SPO_NO0113A_5_2217
1	21.11635276	2020	1	1	1	0	SPO_NO0113A_5_2217
2	9.67517499	2020	1	1	2	0	SPO_NO0113A_5_2217
3	7.03355833	2020	1	1	3	0	SPO_NO0113A_5_2217
4	2.85832499	2020	1	1	4	0	SPO_NO0113A_5_2217
5	1.17498887	2020	1	1	5	0	SPO_NO0113A_5_2217
6	0.97619444	2020	1	1	6	0	SPO_NO0113A_5_2217
7	1.48378888	2020	1	1	7	0	SPO_NO0113A_5_2217
8	1.33015554	2020	1	1	8	0	SPO_NO0113A_5_2217
9	1.66526387	2020	1	1	9	0	SPO_NO0113A_5_2217
10	2.33555	2020	1	1	10	0	SPO_NO0113A_5_2217
11	3.25392222	2020	1	1	11	0	SPO_NO0113A_5_2217
12	2.61338333	2020	1	1	12	0	SPO_NO0113A_5_2217
13	3.24069999	2020	1	1	13	0	SPO_NO0113A_5_2217
14	3.56417222	2020	1	1	14	0	SPO_NO0113A_5_2217
15	3.03461388	2020	1	1	15	0	SPO_NO0113A_5_2217
16	6.06821666	2020	1	1	16	0	SPO_NO0113A_5_2217
17	4.54160276	2020	1	1	17	0	SPO_NO0113A_5_2217
18	4.06176388	2020	1	1	18	0	SPO_NO0113A_5_2217
19	5.08790277	2020	1	1	19	0	SPO_NO0113A_5_2217
20	4.89056944	2020	1	1	20	0	SPO_NO0113A_5_2217
21	2.001725	2020	1	1	21	0	SPO_NO0113A_5_2217
22	1.33949999	2020	1	1	22	0	SPO_NO0113A_5_2217
23	1.11380276	2020	1	1	23	0	SPO_NO0113A_5_2217
24	2.27706944	2020	1	2	0	0	SPO_NO0113A_5_2217
25	2.93796387	2020	1	2	1	0	SPO_NO0113A_5_2217
26	4.67225	2020	1	2	2	0	SPO_NO0113A_5_2217
27	4.14480555	2020	1	2	3	0	SPO_NO0113A_5_2217
28	2.86719166	2020	1	2	4	0	SPO_NO0113A_5_2217
29	6.59729999	2020	1	2	5	0	SPO_NO0113A_5_2217
30	8.103775	2020	1	2	6	0	SPO_NO0113A_5_2217
31	6.21256944	2020	1	2	7	0	SPO_NO0113A_5_2217
32	8.13636666	2020	1	2	8	0	SPO_NO0113A_5_2217
33	6.53233888	2020	1	2	9	0	SPO_NO0113A_5_2217
34	6.67393054	2020	1	2	10	0	SPO_NO0113A_5_2217
35	4.43991943	2020	1	2	11	0	SPO_NO0113A_5_2217
36	5.51114443	2020	1	2	12	0	SPO_NO0113A_5_2217
37	5.70072777	2020	1	2	13	0	SPO_NO0113A_5_2217
38	3.81230555	2020	1	2	14	0	SPO_NO0113A_5_2217
39	2.02345277	2020	1	2	15	0	SPO_NO0113A_5_2217
40	5.2496861	2020	1	2	16	0	SPO_NO0113A_5_2217
41	7.84715555	2020	1	2	17	0	SPO_NO0113A_5_2217
42	7.15737222	2020	1	2	18	0	SPO_NO0113A_5_2217
43	7.94215832	2020	1	2	19	0	SPO_NO0113A_5_2217
44	8.15305	2020	1	2	20	0	SPO_NO0113A_5_2217
45	8.72847499	2020	1	2	21	0	SPO_NO0113A_5_2217
46	6.5255611	2020	1	2	22	0	SPO_NO0113A_5_2217
47	3.71712776	2020	1	2	23	0	SPO_NO0113A_5_2217
48	3.85612222	2020	1	3	0	0	SPO_NO0113A_5_2217
49	2.75013888	2020	1	3	1	0	SPO_NO0113A_5_2217
50	1.95325832	2020	1	3	2	0	SPO_NO0113A_5_2217
51	1.70776387	2020	1	3	3	0	SPO_NO0113A_5_2217
52	2.5042611	2020	1	3	4	0	SPO_NO0113A_5_2217
53	1.35318333	2020	1	3	5	0	SPO_NO0113A_5_2217
54	2.55730277	2020	1	3	6	0	SPO_NO0113A_5_2217
55	3.15554443	2020	1	3	7	0	SPO_NO0113A_5_2217
56	1.84098333	2020	1	3	8	0	SPO_NO0113A_5_2217
57	1.64708333	2020	1	3	9	0	SPO_NO0113A_5_2217
58	0.70629722	2020	1	3	10	0	SPO_NO0113A_5_2217
59	1.38348055	2020	1	3	11	0	SPO_NO0113A_5_2217
60	1.53456944	2020	1	3	12	0	SPO_NO0113A_5_2217
61	1.33305555	2020	1	3	13	0	SPO_NO0113A_5_2217
62	1.32400833	2020	1	3	14	0	SPO_NO0113A_5_2217
63	1.6388	2020	1	3	15	0	SPO_NO0113A_5_2217
64	1.84301388	2020	1	3	16	0	SPO_NO0113A_5_2217
65	1.02932222	2020	1	3	17	0	SPO_NO0113A_5_2217
66	1.1551	2020	1	3	18	0	SPO_NO0113A_5_2217
67	1.69874444	2020	1	3	19	0	SPO_NO0113A_5_2217
68	2.74794166	2020	1	3	20	0	SPO_NO0113A_5_2217
69	2.73943333	2020	1	3	21	0	SPO_NO0113A_5_2217
70	4.21188611	2020	1	3	22	0	SPO_NO0113A_5_2217
71	5.03547499	2020	1	3	23	0	SPO_NO0113A_5_2217
72	3.71369443	2020	1	4	0	0	SPO_NO0113A_5_2217
73	2.98348332	2020	1	4	1	0	SPO_NO0113A_5_2217
74	2.47416943	2020	1	4	2	0	SPO_NO0113A_5_2217
75	2.30921944	2020	1	4	3	0	SPO_NO0113A_5_2217
76	2.24243887	2020	1	4	4	0	SPO_NO0113A_5_2217
77	4.0065111	2020	1	4	5	0	SPO_NO0113A_5_2217
78	3.52331943	2020	1	4	6	0	SPO_NO0113A_5_2217
79	8.8102	2020	1	4	7	0	SPO_NO0113A_5_2217
80	7.83174443	2020	1	4	8	0	SPO_NO0113A_5_2217
81	11.06683611	2020	1	4	9	0	SPO_NO0113A_5_2217
82	9.19380555	2020	1	4	10	0	SPO_NO0113A_5_2217
83	7.60057222	2020	1	4	11	0	SPO_NO0113A_5_2217
84	6.80155276	2020	1	4	12	0	SPO_NO0113A_5_2217
85	6.289525	2020	1	4	13	0	SPO_NO0113A_5_2217
86	4.31676665	2020	1	4	14	0	SPO_NO0113A_5_2217
87	5.7618611	2020	1	4	15	0	SPO_NO0113A_5_2217
88	6.76914443	2020	1	4	16	0	SPO_NO0113A_5_2217
89	3.60286388	2020	1	4	17	0	SPO_NO0113A_5_2217
90	3.56736665	2020	1	4	18	0	SPO_NO0113A_5_2217
91	3.14113888	2020	1	4	19	0	SPO_NO0113A_5_2217
92	3.18475	2020	1	4	20	0	SPO_NO0113A_5_2217
93	2.97522777	2020	1	4	21	0	SPO_NO0113A_5_2217
94	3.56095833	2020	1	4	22	0	SPO_NO0113A_5_2217
95	4.46308332	2020	1	4	23	0	SPO_NO0113A_5_2217
96	5.07021943	2020	1	5	0	0	SPO_NO0113A_5_2217
97	4.04754444	2020	1	5	1	0	SPO_NO0113A_5_2217
98	3.46888611	2020	1	5	2	0	SPO_NO0113A_5_2217
99	3.4379611	2020	1	5	3	0	SPO_NO0113A_5_2217
100	2.93225554	2020	1	5	4	0	SPO_NO0113A_5_2217
101	3.01300554	2020	1	5	5	0	SPO_NO0113A_5_2217
102	3.14041666	2020	1	5	6	0	SPO_NO0113A_5_2217
103	2.17921387	2020	1	5	7	0	SPO_NO0113A_5_2217
104	2.23329721	2020	1	5	8	0	SPO_NO0113A_5_2217
105	2.52140832	2020	1	5	9	0	SPO_NO0113A_5_2217
106	2.43809999	2020	1	5	10	0	SPO_NO0113A_5_2217
107	2.55656388	2020	1	5	11	0	SPO_NO0113A_5_2217
108	2.77104999	2020	1	5	12	0	SPO_NO0113A_5_2217
109	7.40588888	2020	1	5	13	0	SPO_NO0113A_5_2217
110	9.43731387	2020	1	5	14	0	SPO_NO0113A_5_2217
111	15.47379444	2020	1	5	15	0	SPO_NO0113A_5_2217
112	13.293275	2020	1	5	16	0	SPO_NO0113A_5_2217
113	11.73671388	2020	1	5	17	0	SPO_NO0113A_5_2217
114	7.79189722	2020	1	5	18	0	SPO_NO0113A_5_2217
115	5.35952221	2020	1	5	19	0	SPO_NO0113A_5_2217
116	5.35626111	2020	1	5	20	0	SPO_NO0113A_5_2217
117	3.91136111	2020	1	5	21	0	SPO_NO0113A_5_2217
118	2.41755554	2020	1	5	22	0	SPO_NO0113A_5_2217
119	2.51260277	2020	1	5	23	0	SPO_NO0113A_5_2217
120	2.61228887	2020	1	6	0	0	SPO_NO0113A_5_2217
121	2.45585554	2020	1	6	1	0	SPO_NO0113A_5_2217
122	2.60257221	2020	1	6	2	0	SPO_NO0113A_5_2217
123	2.23570277	2020	1	6	3	0	SPO_NO0113A_5_2217
124	2.28784722	2020	1	6	4	0	SPO_NO0113A_5_2217
125	1.96151944	2020	1	6	5	0	SPO_NO0113A_5_2217
126	2.5304	2020	1	6	6	0	SPO_NO0113A_5_2217
127	3.7942	2020	1	6	7	0	SPO_NO0113A_5_2217
128	3.15413611	2020	1	6	8	0	SPO_NO0113A_5_2217
129	2.95123888	2020	1	6	9	0	SPO_NO0113A_5_2217
130	2.76033332	2020	1	6	10	0	SPO_NO0113A_5_2217
131	4.60081665	2020	1	6	11	0	SPO_NO0113A_5_2217
132	6.71230555	2020	1	6	12	0	SPO_NO0113A_5_2217
133	5.43198887	2020	1	6	13	0	SPO_NO0113A_5_2217
134	6.99458055	2020	1	6	14	0	SPO_NO0113A_5_2217
135	9.46685276	2020	1	6	15	0	SPO_NO0113A_5_2217
136	8.68074722	2020	1	6	16	0	SPO_NO0113A_5_2217
137	9.486375	2020	1	6	17	0	SPO_NO0113A_5_2217
138	10.05182499	2020	1	6	18	0	SPO_NO0113A_5_2217
139	8.0370611	2020	1	6	19	0	SPO_NO0113A_5_2217
140	7.14991665	2020	1	6	20	0	SPO_NO0113A_5_2217
141	7.12384166	2020	1	6	21	0	SPO_NO0113A_5_2217
142	5.29059165	2020	1	6	22	0	SPO_NO0113A_5_2217
143	3.58908611	2020	1	6	23	0	SPO_NO0113A_5_2217
144	2.56717776	2020	1	7	0	0	SPO_NO0113A_5_2217
145	2.58404166	2020	1	7	1	0	SPO_NO0113A_5_2217
146	4.33439165	2020	1	7	2	0	SPO_NO0113A_5_2217
147	2.10983332	2020	1	7	3	0	SPO_NO0113A_5_2217
148	1.99883333	2020	1	7	4	0	SPO_NO0113A_5_2217
149	3.31634165	2020	1	7	5	0	SPO_NO0113A_5_2217
150	3.44971388	2020	1	7	6	0	SPO_NO0113A_5_2217
151	4.07834166	2020	1	7	7	0	SPO_NO0113A_5_2217
152	3.54008887	2020	1	7	8	0	SPO_NO0113A_5_2217
