	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	6.59999999	2020	1	1	0	0	SPO_NO0089A_5_1082
1	16.5	2020	1	1	1	0	SPO_NO0089A_5_1082
2	12.8	2020	1	1	2	0	SPO_NO0089A_5_1082
3	3.2	2020	1	1	3	0	SPO_NO0089A_5_1082
4	5.5	2020	1	1	4	0	SPO_NO0089A_5_1082
5	5.7	2020	1	1	5	0	SPO_NO0089A_5_1082
6	4.4	2020	1	1	6	0	SPO_NO0089A_5_1082
7	2.6	2020	1	1	7	0	SPO_NO0089A_5_1082
8	1.6	2020	1	1	8	0	SPO_NO0089A_5_1082
9	1.1	2020	1	1	9	0	SPO_NO0089A_5_1082
10	1.39999999	2020	1	1	10	0	SPO_NO0089A_5_1082
11	1.89999999	2020	1	1	11	0	SPO_NO0089A_5_1082
12	2.7	2020	1	1	12	0	SPO_NO0089A_5_1082
13	3.5	2020	1	1	13	0	SPO_NO0089A_5_1082
14	3.29999999	2020	1	1	14	0	SPO_NO0089A_5_1082
15	3.7	2020	1	1	15	0	SPO_NO0089A_5_1082
16	4.9	2020	1	1	16	0	SPO_NO0089A_5_1082
17	5.2	2020	1	1	17	0	SPO_NO0089A_5_1082
18	3.6	2020	1	1	18	0	SPO_NO0089A_5_1082
19	1.6	2020	1	1	19	0	SPO_NO0089A_5_1082
20	1.5	2020	1	1	20	0	SPO_NO0089A_5_1082
21	1.6	2020	1	1	21	0	SPO_NO0089A_5_1082
22	0.7	2020	1	1	22	0	SPO_NO0089A_5_1082
23	0.3	2020	1	1	23	0	SPO_NO0089A_5_1082
24	0.3	2020	1	2	0	0	SPO_NO0089A_5_1082
25	0.2	2020	1	2	1	0	SPO_NO0089A_5_1082
26	0.2	2020	1	2	2	0	SPO_NO0089A_5_1082
27	0.5	2020	1	2	3	0	SPO_NO0089A_5_1082
28	0.8	2020	1	2	4	0	SPO_NO0089A_5_1082
29	0.7	2020	1	2	5	0	SPO_NO0089A_5_1082
30	0.8	2020	1	2	6	0	SPO_NO0089A_5_1082
31	1.3	2020	1	2	7	0	SPO_NO0089A_5_1082
32	2.2	2020	1	2	8	0	SPO_NO0089A_5_1082
33	4.59999999	2020	1	2	9	0	SPO_NO0089A_5_1082
34	7.2	2020	1	2	10	0	SPO_NO0089A_5_1082
35	7.5	2020	1	2	11	0	SPO_NO0089A_5_1082
36	6.4	2020	1	2	12	0	SPO_NO0089A_5_1082
37	5.0	2020	1	2	13	0	SPO_NO0089A_5_1082
38	10.3	2020	1	2	14	0	SPO_NO0089A_5_1082
39	19.5	2020	1	2	15	0	SPO_NO0089A_5_1082
40	26.6	2020	1	2	16	0	SPO_NO0089A_5_1082
41	27.0	2020	1	2	17	0	SPO_NO0089A_5_1082
42	21.19999999	2020	1	2	18	0	SPO_NO0089A_5_1082
43	17.39999999	2020	1	2	19	0	SPO_NO0089A_5_1082
44	21.0	2020	1	2	20	0	SPO_NO0089A_5_1082
45	19.8	2020	1	2	21	0	SPO_NO0089A_5_1082
46	18.89999999	2020	1	2	22	0	SPO_NO0089A_5_1082
47	15.0	2020	1	2	23	0	SPO_NO0089A_5_1082
48	13.6	2020	1	3	0	0	SPO_NO0089A_5_1082
49	8.5	2020	1	3	1	0	SPO_NO0089A_5_1082
50	2.79999999	2020	1	3	2	0	SPO_NO0089A_5_1082
51	0.4	2020	1	3	3	0	SPO_NO0089A_5_1082
52	0.2	2020	1	3	4	0	SPO_NO0089A_5_1082
53	1.0	2020	1	3	5	0	SPO_NO0089A_5_1082
54	2.79999999	2020	1	3	6	0	SPO_NO0089A_5_1082
55	3.1	2020	1	3	7	0	SPO_NO0089A_5_1082
56	2.7	2020	1	3	8	0	SPO_NO0089A_5_1082
57	3.7	2020	1	3	9	0	SPO_NO0089A_5_1082
58	36.6	2020	1	3	10	0	SPO_NO0089A_5_1082
59	7.0	2020	1	3	11	0	SPO_NO0089A_5_1082
60	3.29999999	2020	1	3	12	0	SPO_NO0089A_5_1082
61	1.6	2020	1	3	13	0	SPO_NO0089A_5_1082
62	3.39999999	2020	1	3	14	0	SPO_NO0089A_5_1082
63	7.0	2020	1	3	15	0	SPO_NO0089A_5_1082
64	8.09999999	2020	1	3	16	0	SPO_NO0089A_5_1082
65	6.4	2020	1	3	17	0	SPO_NO0089A_5_1082
66	4.59999999	2020	1	3	18	0	SPO_NO0089A_5_1082
67	6.5	2020	1	3	19	0	SPO_NO0089A_5_1082
68	10.9	2020	1	3	20	0	SPO_NO0089A_5_1082
69	11.19999999	2020	1	3	21	0	SPO_NO0089A_5_1082
70	6.5	2020	1	3	22	0	SPO_NO0089A_5_1082
71	3.2	2020	1	3	23	0	SPO_NO0089A_5_1082
72	4.2	2020	1	4	0	0	SPO_NO0089A_5_1082
73	7.59999999	2020	1	4	1	0	SPO_NO0089A_5_1082
74	9.4	2020	1	4	2	0	SPO_NO0089A_5_1082
75	9.8	2020	1	4	3	0	SPO_NO0089A_5_1082
76	9.3	2020	1	4	4	0	SPO_NO0089A_5_1082
77	8.5	2020	1	4	5	0	SPO_NO0089A_5_1082
78	7.7	2020	1	4	6	0	SPO_NO0089A_5_1082
79	6.4	2020	1	4	7	0	SPO_NO0089A_5_1082
80	5.2	2020	1	4	8	0	SPO_NO0089A_5_1082
81	5.4	2020	1	4	9	0	SPO_NO0089A_5_1082
82	10.6	2020	1	4	10	0	SPO_NO0089A_5_1082
83	12.8	2020	1	4	11	0	SPO_NO0089A_5_1082
84	12.0	2020	1	4	12	0	SPO_NO0089A_5_1082
85	6.09999999	2020	1	4	13	0	SPO_NO0089A_5_1082
