	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	51.99	2020	1	1	0	0	SPO-SE155530_00005_100
1	14.5	2020	1	1	1	0	SPO-SE155530_00005_100
2	9.10999999	2020	1	1	2	0	SPO-SE155530_00005_100
3	7.59999999	2020	1	1	3	0	SPO-SE155530_00005_100
4	6.96999999	2020	1	1	4	0	SPO-SE155530_00005_100
5	5.30999999	2020	1	1	5	0	SPO-SE155530_00005_100
6	6.38999999	2020	1	1	6	0	SPO-SE155530_00005_100
7	4.51999999	2020	1	1	7	0	SPO-SE155530_00005_100
8	3.89	2020	1	1	8	0	SPO-SE155530_00005_100
9	2.99	2020	1	1	9	0	SPO-SE155530_00005_100
10	3.41	2020	1	1	10	0	SPO-SE155530_00005_100
11	2.95	2020	1	1	11	0	SPO-SE155530_00005_100
12	5.5	2020	1	1	12	0	SPO-SE155530_00005_100
13	4.41	2020	1	1	13	0	SPO-SE155530_00005_100
14	6.42999999	2020	1	1	14	0	SPO-SE155530_00005_100
15	8.33	2020	1	1	15	0	SPO-SE155530_00005_100
16	8.05	2020	1	1	16	0	SPO-SE155530_00005_100
17	7.74	2020	1	1	17	0	SPO-SE155530_00005_100
18	9.22	2020	1	1	18	0	SPO-SE155530_00005_100
19	11.8	2020	1	1	19	0	SPO-SE155530_00005_100
20	11.63	2020	1	1	20	0	SPO-SE155530_00005_100
21	10.76	2020	1	1	21	0	SPO-SE155530_00005_100
22	10.17	2020	1	1	22	0	SPO-SE155530_00005_100
23	8.59999999	2020	1	1	23	0	SPO-SE155530_00005_100
24	6.12	2020	1	2	0	0	SPO-SE155530_00005_100
25	5.36	2020	1	2	1	0	SPO-SE155530_00005_100
26	7.21	2020	1	2	2	0	SPO-SE155530_00005_100
27	8.76999999	2020	1	2	3	0	SPO-SE155530_00005_100
28	9.55	2020	1	2	4	0	SPO-SE155530_00005_100
29	9.94999999	2020	1	2	5	0	SPO-SE155530_00005_100
30	14.55	2020	1	2	6	0	SPO-SE155530_00005_100
31	14.3	2020	1	2	7	0	SPO-SE155530_00005_100
