	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	3.79999999	2020	1	29	11	0	SPO-SE181002_00005_100
1	2.6	2020	1	29	12	0	SPO-SE181002_00005_100
2	2.0	2020	1	29	13	0	SPO-SE181002_00005_100
3	1.5	2020	1	29	14	0	SPO-SE181002_00005_100
4	2.0	2020	1	29	15	0	SPO-SE181002_00005_100
5	1.7	2020	1	29	16	0	SPO-SE181002_00005_100
6	2.7	2020	1	29	17	0	SPO-SE181002_00005_100
7	3.2	2020	1	29	18	0	SPO-SE181002_00005_100
8	3.79999999	2020	1	29	19	0	SPO-SE181002_00005_100
9	4.2	2020	1	29	20	0	SPO-SE181002_00005_100
10	3.5	2020	1	29	21	0	SPO-SE181002_00005_100
11	3.89999999	2020	1	29	22	0	SPO-SE181002_00005_100
12	4.2	2020	1	29	23	0	SPO-SE181002_00005_100
13	5.2	2020	1	30	0	0	SPO-SE181002_00005_100
14	3.89999999	2020	1	30	1	0	SPO-SE181002_00005_100
15	1.39999999	2020	1	30	2	0	SPO-SE181002_00005_100
16	0.5	2020	1	30	3	0	SPO-SE181002_00005_100
17	0.8	2020	1	30	4	0	SPO-SE181002_00005_100
18	1.2	2020	1	30	5	0	SPO-SE181002_00005_100
19	1.2	2020	1	30	6	0	SPO-SE181002_00005_100
20	3.6	2020	1	30	7	0	SPO-SE181002_00005_100
21	4.9	2020	1	30	8	0	SPO-SE181002_00005_100
22	4.9	2020	1	30	9	0	SPO-SE181002_00005_100
23	6.79999999	2020	1	30	10	0	SPO-SE181002_00005_100
24	5.59999999	2020	1	30	11	0	SPO-SE181002_00005_100
25	3.0	2020	1	30	12	0	SPO-SE181002_00005_100
26	3.0	2020	1	30	13	0	SPO-SE181002_00005_100
27	2.1	2020	1	30	14	0	SPO-SE181002_00005_100
28	1.89999999	2020	1	30	15	0	SPO-SE181002_00005_100
29	3.2	2020	1	30	16	0	SPO-SE181002_00005_100
30	3.89999999	2020	1	30	17	0	SPO-SE181002_00005_100
31	6.2	2020	1	30	18	0	SPO-SE181002_00005_100
32	6.29999999	2020	1	30	19	0	SPO-SE181002_00005_100
33	6.59999999	2020	1	30	20	0	SPO-SE181002_00005_100
34	6.59999999	2020	1	30	21	0	SPO-SE181002_00005_100
35	6.4	2020	1	30	22	0	SPO-SE181002_00005_100
36	2.7	2020	1	30	23	0	SPO-SE181002_00005_100
37	1.2	2020	1	31	0	0	SPO-SE181002_00005_100
38	1.89999999	2020	1	31	1	0	SPO-SE181002_00005_100
39	1.2	2020	1	31	2	0	SPO-SE181002_00005_100
40	1.5	2020	1	31	3	0	SPO-SE181002_00005_100
41	1.7	2020	1	31	4	0	SPO-SE181002_00005_100
42	1.7	2020	1	31	5	0	SPO-SE181002_00005_100
43	2.1	2020	1	31	6	0	SPO-SE181002_00005_100
44	2.29999999	2020	1	31	7	0	SPO-SE181002_00005_100
45	3.0	2020	1	31	8	0	SPO-SE181002_00005_100
46	1.8	2020	1	31	9	0	SPO-SE181002_00005_100
47	2.0	2020	1	31	10	0	SPO-SE181002_00005_100
48	2.5	2020	1	31	11	0	SPO-SE181002_00005_100
49	4.9	2020	1	31	12	0	SPO-SE181002_00005_100
50	2.29999999	2020	1	31	13	0	SPO-SE181002_00005_100
51	2.89999999	2020	1	31	14	0	SPO-SE181002_00005_100
52	3.89999999	2020	1	31	15	0	SPO-SE181002_00005_100
53	4.7	2020	1	31	16	0	SPO-SE181002_00005_100
54	4.79999999	2020	1	31	17	0	SPO-SE181002_00005_100
55	6.9	2020	1	31	18	0	SPO-SE181002_00005_100
56	11.1	2020	1	31	19	0	SPO-SE181002_00005_100
57	10.0	2020	1	31	20	0	SPO-SE181002_00005_100
58	3.89999999	2020	1	31	21	0	SPO-SE181002_00005_100
59	4.79999999	2020	1	31	22	0	SPO-SE181002_00005_100
60	5.7	2020	1	31	23	0	SPO-SE181002_00005_100
61	5.4	2020	2	1	0	0	SPO-SE181002_00005_100
62	3.29999999	2020	2	1	1	0	SPO-SE181002_00005_100
63	1.7	2020	2	1	2	0	SPO-SE181002_00005_100
64	1.39999999	2020	2	1	3	0	SPO-SE181002_00005_100
65	0.7	2020	2	1	4	0	SPO-SE181002_00005_100
66	0.4	2020	2	1	5	0	SPO-SE181002_00005_100
67	0.4	2020	2	1	6	0	SPO-SE181002_00005_100
68	0.4	2020	2	1	7	0	SPO-SE181002_00005_100
69	0.7	2020	2	1	8	0	SPO-SE181002_00005_100
70	0.8	2020	2	1	9	0	SPO-SE181002_00005_100
71	2.5	2020	2	1	10	0	SPO-SE181002_00005_100
72	3.29999999	2020	2	1	11	0	SPO-SE181002_00005_100
73	3.7	2020	2	1	12	0	SPO-SE181002_00005_100
74	4.7	2020	2	1	13	0	SPO-SE181002_00005_100
75	5.79999999	2020	2	1	14	0	SPO-SE181002_00005_100
76	8.8	2020	2	1	15	0	SPO-SE181002_00005_100
77	9.3	2020	2	1	16	0	SPO-SE181002_00005_100
