	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	18.01280021	2020	1	1	0	0	SPO-SE0116A_00005_100
1	25.31620025	2020	1	1	1	0	SPO-SE0116A_00005_100
2	19.90379905	2020	1	1	2	0	SPO-SE0116A_00005_100
3	10.67269991	2020	1	1	3	0	SPO-SE0116A_00005_100
4	11.50249958	2020	1	1	4	0	SPO-SE0116A_00005_100
5	16.03490066	2020	1	1	5	0	SPO-SE0116A_00005_100
6	13.2269001	2020	1	1	6	0	SPO-SE0116A_00005_100
7	7.04829977	2020	1	1	7	0	SPO-SE0116A_00005_100
8	6.43907021	2020	1	1	8	0	SPO-SE0116A_00005_100
9	6.86947011	2020	1	1	9	0	SPO-SE0116A_00005_100
10	6.47369003	2020	1	1	10	0	SPO-SE0116A_00005_100
11	6.81417989	2020	1	1	11	0	SPO-SE0116A_00005_100
12	7.65503978	2020	1	1	12	0	SPO-SE0116A_00005_100
13	7.45810984	2020	1	1	13	0	SPO-SE0116A_00005_100
14	8.34525011	2020	1	1	14	0	SPO-SE0116A_00005_100
15	8.58609008	2020	1	1	15	0	SPO-SE0116A_00005_100
16	8.41994953	2020	1	1	16	0	SPO-SE0116A_00005_100
17	8.48159979	2020	1	1	17	0	SPO-SE0116A_00005_100
18	9.37362957	2020	1	1	18	0	SPO-SE0116A_00005_100
19	9.65412998	2020	1	1	19	0	SPO-SE0116A_00005_100
20	10.20969962	2020	1	1	20	0	SPO-SE0116A_00005_100
21	10.10459995	2020	1	1	21	0	SPO-SE0116A_00005_100
22	13.43859958	2020	1	1	22	0	SPO-SE0116A_00005_100
23	16.3715	2020	1	1	23	0	SPO-SE0116A_00005_100
24	16.95520018	2020	1	2	0	0	SPO-SE0116A_00005_100
25	19.18050003	2020	1	2	1	0	SPO-SE0116A_00005_100
26	20.08819961	2020	1	2	2	0	SPO-SE0116A_00005_100
27	20.18980025	2020	1	2	3	0	SPO-SE0116A_00005_100
28	20.9638996	2020	1	2	4	0	SPO-SE0116A_00005_100
29	22.31949996	2020	1	2	5	0	SPO-SE0116A_00005_100
30	23.96100043	2020	1	2	6	0	SPO-SE0116A_00005_100
31	24.18519973	2020	1	2	7	0	SPO-SE0116A_00005_100
32	27.39539909	2020	1	2	8	0	SPO-SE0116A_00005_100
33	33.70569992	2020	1	2	9	0	SPO-SE0116A_00005_100
34	35.95729827	2020	1	2	10	0	SPO-SE0116A_00005_100
35	35.44860075	2020	1	2	11	0	SPO-SE0116A_00005_100
36	34.66379927	2020	1	2	12	0	SPO-SE0116A_00005_100
37	33.11880111	2020	1	2	13	0	SPO-SE0116A_00005_100
38	33.42950057	2020	1	2	14	0	SPO-SE0116A_00005_100
39	32.74879837	2020	1	2	15	0	SPO-SE0116A_00005_100
40	30.78910064	2020	1	2	16	0	SPO-SE0116A_00005_100
41	29.98270034	2020	1	2	17	0	SPO-SE0116A_00005_100
42	27.9395008	2020	1	2	18	0	SPO-SE0116A_00005_100
43	27.18120001	2020	1	2	19	0	SPO-SE0116A_00005_100
44	21.47039985	2020	1	2	20	0	SPO-SE0116A_00005_100
45	15.00220011	2020	1	2	21	0	SPO-SE0116A_00005_100
46	8.7135601	2020	1	2	22	0	SPO-SE0116A_00005_100
47	7.36465978	2020	1	2	23	0	SPO-SE0116A_00005_100
48	6.47891997	2020	1	3	0	0	SPO-SE0116A_00005_100
49	7.40686988	2020	1	3	1	0	SPO-SE0116A_00005_100
50	8.09467028	2020	1	3	2	0	SPO-SE0116A_00005_100
51	8.51070022	2020	1	3	3	0	SPO-SE0116A_00005_100
52	12.00580023	2020	1	3	4	0	SPO-SE0116A_00005_100
53	16.59070013	2020	1	3	5	0	SPO-SE0116A_00005_100
54	16.96279906	2020	1	3	6	0	SPO-SE0116A_00005_100
55	16.0034008	2020	1	3	7	0	SPO-SE0116A_00005_100
56	11.22539997	2020	1	3	8	0	SPO-SE0116A_00005_100
57	9.87446974	2020	1	3	9	0	SPO-SE0116A_00005_100
58	7.5742402	2020	1	3	10	0	SPO-SE0116A_00005_100
59	6.86323022	2020	1	3	11	0	SPO-SE0116A_00005_100
60	4.95827007	2020	1	3	12	0	SPO-SE0116A_00005_100
61	4.18949984	2020	1	3	13	0	SPO-SE0116A_00005_100
62	8.20586012	2020	1	3	14	0	SPO-SE0116A_00005_100
63	12.20909976	2020	1	3	15	0	SPO-SE0116A_00005_100
64	14.97159957	2020	1	3	16	0	SPO-SE0116A_00005_100
65	15.42560005	2020	1	3	17	0	SPO-SE0116A_00005_100
66	15.95629978	2020	1	3	18	0	SPO-SE0116A_00005_100
67	16.34090042	2020	1	3	19	0	SPO-SE0116A_00005_100
68	16.13299942	2020	1	3	20	0	SPO-SE0116A_00005_100
69	15.2716999	2020	1	3	21	0	SPO-SE0116A_00005_100
70	14.90330028	2020	1	3	22	0	SPO-SE0116A_00005_100
71	14.76840019	2020	1	3	23	0	SPO-SE0116A_00005_100
72	14.2468996	2020	1	4	0	0	SPO-SE0116A_00005_100
73	15.31919956	2020	1	4	1	0	SPO-SE0116A_00005_100
74	16.05380058	2020	1	4	2	0	SPO-SE0116A_00005_100
75	15.12040041	2020	1	4	3	0	SPO-SE0116A_00005_100
76	10.94499969	2020	1	4	4	0	SPO-SE0116A_00005_100
77	8.1809101	2020	1	4	5	0	SPO-SE0116A_00005_100
78	5.8533802	2020	1	4	6	0	SPO-SE0116A_00005_100
79	7.67784976	2020	1	4	7	0	SPO-SE0116A_00005_100
80	6.83005999	2020	1	4	8	0	SPO-SE0116A_00005_100
81	6.68949984	2020	1	4	9	0	SPO-SE0116A_00005_100
82	6.59446	2020	1	4	10	0	SPO-SE0116A_00005_100
83	9.46378993	2020	1	4	11	0	SPO-SE0116A_00005_100
84	11.64630031	2020	1	4	12	0	SPO-SE0116A_00005_100
85	11.63630008	2020	1	4	13	0	SPO-SE0116A_00005_100
86	11.0050001	2020	1	4	14	0	SPO-SE0116A_00005_100
87	9.35653972	2020	1	4	15	0	SPO-SE0116A_00005_100
88	8.42975043	2020	1	4	16	0	SPO-SE0116A_00005_100
89	8.97803973	2020	1	4	17	0	SPO-SE0116A_00005_100
90	6.28402995	2020	1	4	18	0	SPO-SE0116A_00005_100
91	5.24248981	2020	1	4	19	0	SPO-SE0116A_00005_100
92	4.83291005	2020	1	4	20	0	SPO-SE0116A_00005_100
93	5.15158986	2020	1	4	21	0	SPO-SE0116A_00005_100
94	4.38910006	2020	1	4	22	0	SPO-SE0116A_00005_100
95	4.9851098	2020	1	4	23	0	SPO-SE0116A_00005_100
96	5.83370018	2020	1	5	0	0	SPO-SE0116A_00005_100
97	6.15760992	2020	1	5	1	0	SPO-SE0116A_00005_100
98	6.92076015	2020	1	5	2	0	SPO-SE0116A_00005_100
99	6.31983995	2020	1	5	3	0	SPO-SE0116A_00005_100
100	6.78002976	2020	1	5	4	0	SPO-SE0116A_00005_100
101	6.42129993	2020	1	5	5	0	SPO-SE0116A_00005_100
102	7.01933001	2020	1	5	6	0	SPO-SE0116A_00005_100
103	8.38525008	2020	1	5	7	0	SPO-SE0116A_00005_100
104	8.59585951	2020	1	5	8	0	SPO-SE0116A_00005_100
105	8.75926016	2020	1	5	9	0	SPO-SE0116A_00005_100
106	9.37924003	2020	1	5	10	0	SPO-SE0116A_00005_100
107	9.72729015	2020	1	5	11	0	SPO-SE0116A_00005_100
108	10.63770008	2020	1	5	12	0	SPO-SE0116A_00005_100
109	11.65839957	2020	1	5	13	0	SPO-SE0116A_00005_100
110	11.89459991	2020	1	5	14	0	SPO-SE0116A_00005_100
111	11.51220035	2020	1	5	15	0	SPO-SE0116A_00005_100
112	8.55422972	2020	1	5	16	0	SPO-SE0116A_00005_100
113	3.66883992	2020	1	5	17	0	SPO-SE0116A_00005_100
114	4.36704015	2020	1	5	18	0	SPO-SE0116A_00005_100
115	7.10521984	2020	1	5	19	0	SPO-SE0116A_00005_100
116	11.39799975	2020	1	5	20	0	SPO-SE0116A_00005_100
117	12.49610041	2020	1	5	21	0	SPO-SE0116A_00005_100
118	8.99170969	2020	1	5	22	0	SPO-SE0116A_00005_100
119	8.7618904	2020	1	5	23	0	SPO-SE0116A_00005_100
120	9.36515997	2020	1	6	0	0	SPO-SE0116A_00005_100
121	8.26264952	2020	1	6	1	0	SPO-SE0116A_00005_100
122	7.74373005	2020	1	6	2	0	SPO-SE0116A_00005_100
123	6.2986102	2020	1	6	3	0	SPO-SE0116A_00005_100
124	5.40156983	2020	1	6	4	0	SPO-SE0116A_00005_100
125	4.98402022	2020	1	6	5	0	SPO-SE0116A_00005_100
126	3.80221009	2020	1	6	6	0	SPO-SE0116A_00005_100
127	2.8566699	2020	1	6	7	0	SPO-SE0116A_00005_100
128	2.73018002	2020	1	6	8	0	SPO-SE0116A_00005_100
129	3.29711007	2020	1	6	9	0	SPO-SE0116A_00005_100
130	3.58266997	2020	1	6	10	0	SPO-SE0116A_00005_100
131	2.97771	2020	1	6	11	0	SPO-SE0116A_00005_100
132	3.53968	2020	1	6	12	0	SPO-SE0116A_00005_100
133	4.11014985	2020	1	6	13	0	SPO-SE0116A_00005_100
134	4.49484014	2020	1	6	14	0	SPO-SE0116A_00005_100
135	3.69897007	2020	1	6	15	0	SPO-SE0116A_00005_100
136	3.50833987	2020	1	6	16	0	SPO-SE0116A_00005_100
137	5.20881986	2020	1	6	17	0	SPO-SE0116A_00005_100
138	6.52698993	2020	1	6	18	0	SPO-SE0116A_00005_100
139	7.47137021	2020	1	6	19	0	SPO-SE0116A_00005_100
140	11.32549953	2020	1	6	20	0	SPO-SE0116A_00005_100
141	14.39439964	2020	1	6	21	0	SPO-SE0116A_00005_100
142	18.85160064	2020	1	6	22	0	SPO-SE0116A_00005_100
143	20.43140028	2020	1	6	23	0	SPO-SE0116A_00005_100
144	18.50720024	2020	1	7	0	0	SPO-SE0116A_00005_100
145	16.68149947	2020	1	7	1	0	SPO-SE0116A_00005_100
146	17.77549934	2020	1	7	2	0	SPO-SE0116A_00005_100
147	17.01000021	2020	1	7	3	0	SPO-SE0116A_00005_100
148	18.24990081	2020	1	7	4	0	SPO-SE0116A_00005_100
149	18.19199942	2020	1	7	5	0	SPO-SE0116A_00005_100
150	16.17950056	2020	1	7	6	0	SPO-SE0116A_00005_100
151	15.33119963	2020	1	7	7	0	SPO-SE0116A_00005_100
152	16.25239944	2020	1	7	8	0	SPO-SE0116A_00005_100
153	17.63879966	2020	1	7	9	0	SPO-SE0116A_00005_100
154	19.36330032	2020	1	7	10	0	SPO-SE0116A_00005_100
155	15.39990043	2020	1	7	11	0	SPO-SE0116A_00005_100
156	12.41969965	2020	1	7	12	0	SPO-SE0116A_00005_100
157	12.27859973	2020	1	7	13	0	SPO-SE0116A_00005_100
158	10.41829967	2020	1	7	14	0	SPO-SE0116A_00005_100
159	10.50310039	2020	1	7	15	0	SPO-SE0116A_00005_100
160	8.91302012	2020	1	7	16	0	SPO-SE0116A_00005_100
161	7.79976987	2020	1	7	17	0	SPO-SE0116A_00005_100
162	10.55469989	2020	1	7	18	0	SPO-SE0116A_00005_100
163	11.56130027	2020	1	7	19	0	SPO-SE0116A_00005_100
164	13.09729957	2020	1	7	20	0	SPO-SE0116A_00005_100
165	14.10330008	2020	1	7	21	0	SPO-SE0116A_00005_100
166	14.55340003	2020	1	7	22	0	SPO-SE0116A_00005_100
167	15.33010005	2020	1	7	23	0	SPO-SE0116A_00005_100
168	18.29809951	2020	1	8	0	0	SPO-SE0116A_00005_100
169	18.32579994	2020	1	8	1	0	SPO-SE0116A_00005_100
170	18.54850005	2020	1	8	2	0	SPO-SE0116A_00005_100
171	18.00959968	2020	1	8	3	0	SPO-SE0116A_00005_100
172	14.4130001	2020	1	8	4	0	SPO-SE0116A_00005_100
173	11.35840033	2020	1	8	5	0	SPO-SE0116A_00005_100
174	7.34429979	2020	1	8	6	0	SPO-SE0116A_00005_100
175	5.24878978	2020	1	8	7	0	SPO-SE0116A_00005_100
176	4.33559989	2020	1	8	8	0	SPO-SE0116A_00005_100
177	4.16607999	2020	1	8	9	0	SPO-SE0116A_00005_100
178	4.98013018	2020	1	8	10	0	SPO-SE0116A_00005_100
179	8.07231044	2020	1	8	11	0	SPO-SE0116A_00005_100
180	11.28969955	2020	1	8	12	0	SPO-SE0116A_00005_100
