	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	22.5	2020	2	1	0	0	SPO_NO0136A_5_3124
1	21.19999999	2020	2	1	1	0	SPO_NO0136A_5_3124
2	18.3	2020	2	1	2	0	SPO_NO0136A_5_3124
3	19.6	2020	2	1	3	0	SPO_NO0136A_5_3124
4	12.8	2020	2	1	4	0	SPO_NO0136A_5_3124
5	13.19999999	2020	2	1	5	0	SPO_NO0136A_5_3124
6	12.8	2020	2	1	6	0	SPO_NO0136A_5_3124
7	11.4	2020	2	1	7	0	SPO_NO0136A_5_3124
8	9.09999999	2020	2	1	8	0	SPO_NO0136A_5_3124
9	9.09999999	2020	2	1	9	0	SPO_NO0136A_5_3124
10	13.5	2020	2	1	10	0	SPO_NO0136A_5_3124
11	15.5	2020	2	1	11	0	SPO_NO0136A_5_3124
12	28.6	2020	2	1	12	0	SPO_NO0136A_5_3124
13	20.6	2020	2	1	13	0	SPO_NO0136A_5_3124
14	31.39999999	2020	2	1	14	0	SPO_NO0136A_5_3124
15	22.69999999	2020	2	1	15	0	SPO_NO0136A_5_3124
16	25.89999999	2020	2	1	16	0	SPO_NO0136A_5_3124
17	32.0	2020	2	1	17	0	SPO_NO0136A_5_3124
18	23.1	2020	2	1	18	0	SPO_NO0136A_5_3124
19	28.89999999	2020	2	1	19	0	SPO_NO0136A_5_3124
20	34.6	2020	2	1	20	0	SPO_NO0136A_5_3124
21	22.19999999	2020	2	1	21	0	SPO_NO0136A_5_3124
22	11.9	2020	2	1	22	0	SPO_NO0136A_5_3124
23	2.2	2020	2	1	23	0	SPO_NO0136A_5_3124
24	1.39999999	2020	2	2	0	0	SPO_NO0136A_5_3124
25	0.8	2020	2	2	1	0	SPO_NO0136A_5_3124
26	0.6	2020	2	2	2	0	SPO_NO0136A_5_3124
27	1.3	2020	2	2	3	0	SPO_NO0136A_5_3124
28	1.2	2020	2	2	4	0	SPO_NO0136A_5_3124
29	1.3	2020	2	2	5	0	SPO_NO0136A_5_3124
30	1.1	2020	2	2	6	0	SPO_NO0136A_5_3124
31	1.0	2020	2	2	7	0	SPO_NO0136A_5_3124
32	1.7	2020	2	2	8	0	SPO_NO0136A_5_3124
33	2.39999999	2020	2	2	9	0	SPO_NO0136A_5_3124
34	2.89999999	2020	2	2	10	0	SPO_NO0136A_5_3124
35	4.9	2020	2	2	11	0	SPO_NO0136A_5_3124
36	9.69999999	2020	2	2	12	0	SPO_NO0136A_5_3124
37	20.89999999	2020	2	2	13	0	SPO_NO0136A_5_3124
38	26.5	2020	2	2	14	0	SPO_NO0136A_5_3124
39	26.69999999	2020	2	2	15	0	SPO_NO0136A_5_3124
40	25.0	2020	2	2	16	0	SPO_NO0136A_5_3124
41	18.3	2020	2	2	17	0	SPO_NO0136A_5_3124
42	10.9	2020	2	2	18	0	SPO_NO0136A_5_3124
43	7.4	2020	2	2	19	0	SPO_NO0136A_5_3124
44	7.09999999	2020	2	2	20	0	SPO_NO0136A_5_3124
45	6.2	2020	2	2	21	0	SPO_NO0136A_5_3124
46	4.7	2020	2	2	22	0	SPO_NO0136A_5_3124
47	6.0	2020	2	2	23	0	SPO_NO0136A_5_3124
48	3.29999999	2020	2	3	0	0	SPO_NO0136A_5_3124
49	3.0	2020	2	3	1	0	SPO_NO0136A_5_3124
50	4.29999999	2020	2	3	2	0	SPO_NO0136A_5_3124
51	5.2	2020	2	3	3	0	SPO_NO0136A_5_3124
52	4.4	2020	2	3	4	0	SPO_NO0136A_5_3124
53	4.79999999	2020	2	3	5	0	SPO_NO0136A_5_3124
54	5.4	2020	2	3	6	0	SPO_NO0136A_5_3124
55	10.5	2020	2	3	7	0	SPO_NO0136A_5_3124
56	11.4	2020	2	3	8	0	SPO_NO0136A_5_3124
57	16.39999999	2020	2	3	9	0	SPO_NO0136A_5_3124
58	15.8	2020	2	3	10	0	SPO_NO0136A_5_3124
59	64.7	2020	2	3	11	0	SPO_NO0136A_5_3124
60	101.0	2020	2	3	12	0	SPO_NO0136A_5_3124
61	140.59999999	2020	2	3	13	0	SPO_NO0136A_5_3124
62	152.8	2020	2	3	14	0	SPO_NO0136A_5_3124
63	180.19999999	2020	2	3	15	0	SPO_NO0136A_5_3124
64	150.4	2020	2	3	16	0	SPO_NO0136A_5_3124
65	131.5	2020	2	3	17	0	SPO_NO0136A_5_3124
66	92.4	2020	2	3	18	0	SPO_NO0136A_5_3124
67	20.69999999	2020	2	3	19	0	SPO_NO0136A_5_3124
68	12.0	2020	2	3	20	0	SPO_NO0136A_5_3124
69	12.3	2020	2	3	21	0	SPO_NO0136A_5_3124
70	10.3	2020	2	3	22	0	SPO_NO0136A_5_3124
71	6.4	2020	2	3	23	0	SPO_NO0136A_5_3124
72	4.2	2020	2	4	0	0	SPO_NO0136A_5_3124
73	3.5	2020	2	4	1	0	SPO_NO0136A_5_3124
74	2.79999999	2020	2	4	2	0	SPO_NO0136A_5_3124
75	3.29999999	2020	2	4	3	0	SPO_NO0136A_5_3124
76	3.29999999	2020	2	4	4	0	SPO_NO0136A_5_3124
77	5.29999999	2020	2	4	5	0	SPO_NO0136A_5_3124
78	5.59999999	2020	2	4	6	0	SPO_NO0136A_5_3124
79	18.0	2020	2	4	7	0	SPO_NO0136A_5_3124
80	10.8	2020	2	4	8	0	SPO_NO0136A_5_3124
81	25.19999999	2020	2	4	9	0	SPO_NO0136A_5_3124
82	14.1	2020	2	4	10	0	SPO_NO0136A_5_3124
83	8.8	2020	2	4	11	0	SPO_NO0136A_5_3124
84	8.3	2020	2	4	12	0	SPO_NO0136A_5_3124
85	9.5	2020	2	4	13	0	SPO_NO0136A_5_3124
86	16.1	2020	2	4	14	0	SPO_NO0136A_5_3124
87	25.8	2020	2	4	15	0	SPO_NO0136A_5_3124
88	15.9	2020	2	4	16	0	SPO_NO0136A_5_3124
89	13.4	2020	2	4	17	0	SPO_NO0136A_5_3124
