	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	4.79999999	2020	1	16	16	0	SPO-SE181259_00005_100
1	2.0	2020	1	16	17	0	SPO-SE181259_00005_100
2	2.2	2020	1	16	18	0	SPO-SE181259_00005_100
3	1.6	2020	1	16	19	0	SPO-SE181259_00005_100
4	1.3	2020	1	16	20	0	SPO-SE181259_00005_100
5	1.89999999	2020	1	16	21	0	SPO-SE181259_00005_100
6	1.89999999	2020	1	16	22	0	SPO-SE181259_00005_100
7	1.2	2020	1	16	23	0	SPO-SE181259_00005_100
8	0.7	2020	1	17	0	0	SPO-SE181259_00005_100
9	0.6	2020	1	17	1	0	SPO-SE181259_00005_100
10	0.9	2020	1	17	2	0	SPO-SE181259_00005_100
11	1.0	2020	1	17	3	0	SPO-SE181259_00005_100
12	1.7	2020	1	17	4	0	SPO-SE181259_00005_100
13	2.1	2020	1	17	5	0	SPO-SE181259_00005_100
14	2.29999999	2020	1	17	6	0	SPO-SE181259_00005_100
15	2.6	2020	1	17	7	0	SPO-SE181259_00005_100
16	42.2	2020	1	17	8	0	SPO-SE181259_00005_100
17	6.9	2020	1	17	9	0	SPO-SE181259_00005_100
18	51.6	2020	1	17	10	0	SPO-SE181259_00005_100
19	27.3	2020	1	17	11	0	SPO-SE181259_00005_100
20	19.39999999	2020	1	17	12	0	SPO-SE181259_00005_100
21	11.1	2020	1	17	13	0	SPO-SE181259_00005_100
22	5.9	2020	1	17	14	0	SPO-SE181259_00005_100
23	3.2	2020	1	17	15	0	SPO-SE181259_00005_100
24	3.0	2020	1	17	16	0	SPO-SE181259_00005_100
25	1.89999999	2020	1	17	17	0	SPO-SE181259_00005_100
26	1.2	2020	1	17	18	0	SPO-SE181259_00005_100
27	1.3	2020	1	17	19	0	SPO-SE181259_00005_100
28	0.9	2020	1	17	20	0	SPO-SE181259_00005_100
29	1.7	2020	1	17	21	0	SPO-SE181259_00005_100
30	1.5	2020	1	17	22	0	SPO-SE181259_00005_100
31	0.7	2020	1	17	23	0	SPO-SE181259_00005_100
32	0.5	2020	1	18	0	0	SPO-SE181259_00005_100
33	0.6	2020	1	18	1	0	SPO-SE181259_00005_100
34	0.5	2020	1	18	2	0	SPO-SE181259_00005_100
35	0.8	2020	1	18	3	0	SPO-SE181259_00005_100
36	0.8	2020	1	18	4	0	SPO-SE181259_00005_100
37	1.5	2020	1	18	5	0	SPO-SE181259_00005_100
38	2.29999999	2020	1	18	6	0	SPO-SE181259_00005_100
39	2.0	2020	1	18	7	0	SPO-SE181259_00005_100
40	1.7	2020	1	18	8	0	SPO-SE181259_00005_100
41	2.2	2020	1	18	9	0	SPO-SE181259_00005_100
42	3.39999999	2020	1	18	10	0	SPO-SE181259_00005_100
43	4.5	2020	1	18	11	0	SPO-SE181259_00005_100
44	5.79999999	2020	1	18	12	0	SPO-SE181259_00005_100
45	6.09999999	2020	1	18	13	0	SPO-SE181259_00005_100
46	5.2	2020	1	18	14	0	SPO-SE181259_00005_100
47	3.0	2020	1	18	15	0	SPO-SE181259_00005_100
48	2.2	2020	1	18	16	0	SPO-SE181259_00005_100
49	1.7	2020	1	18	17	0	SPO-SE181259_00005_100
50	2.0	2020	1	18	18	0	SPO-SE181259_00005_100
51	2.2	2020	1	18	19	0	SPO-SE181259_00005_100
52	1.6	2020	1	18	20	0	SPO-SE181259_00005_100
53	1.7	2020	1	18	21	0	SPO-SE181259_00005_100
54	1.89999999	2020	1	18	22	0	SPO-SE181259_00005_100
55	1.8	2020	1	18	23	0	SPO-SE181259_00005_100
56	1.5	2020	1	19	0	0	SPO-SE181259_00005_100
57	1.3	2020	1	19	1	0	SPO-SE181259_00005_100
58	1.39999999	2020	1	19	2	0	SPO-SE181259_00005_100
59	1.5	2020	1	19	3	0	SPO-SE181259_00005_100
60	0.9	2020	1	19	4	0	SPO-SE181259_00005_100
61	0.4	2020	1	19	5	0	SPO-SE181259_00005_100
62	0.6	2020	1	19	6	0	SPO-SE181259_00005_100
63	0.2	2020	1	19	7	0	SPO-SE181259_00005_100
64	0.5	2020	1	19	8	0	SPO-SE181259_00005_100
