	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	5.6495833	2020	4	23	17	0	SPO-SE274590_00005_100
1	16.43593158	2020	4	23	18	0	SPO-SE274590_00005_100
2	16.28332577	2020	4	23	19	0	SPO-SE274590_00005_100
3	19.65293303	2020	4	23	20	0	SPO-SE274590_00005_100
4	24.51167654	2020	4	23	21	0	SPO-SE274590_00005_100
5	22.45584171	2020	4	23	22	0	SPO-SE274590_00005_100
6	21.34669183	2020	4	23	23	0	SPO-SE274590_00005_100
7	17.3505045	2020	4	24	0	0	SPO-SE274590_00005_100
8	17.81090679	2020	4	24	1	0	SPO-SE274590_00005_100
9	17.28856572	2020	4	24	2	0	SPO-SE274590_00005_100
10	26.69392966	2020	4	24	3	0	SPO-SE274590_00005_100
11	32.14036509	2020	4	24	4	0	SPO-SE274590_00005_100
12	36.07753798	2020	4	24	5	0	SPO-SE274590_00005_100
13	28.78830998	2020	4	24	6	0	SPO-SE274590_00005_100
14	21.98637156	2020	4	24	7	0	SPO-SE274590_00005_100
15	19.91275943	2020	4	24	8	0	SPO-SE274590_00005_100
16	25.36820367	2020	4	24	9	0	SPO-SE274590_00005_100
17	23.529562	2020	4	24	10	0	SPO-SE274590_00005_100
18	25.98094018	2020	4	24	11	0	SPO-SE274590_00005_100
19	25.72649123	2020	4	24	12	0	SPO-SE274590_00005_100
20	26.64501385	2020	4	24	13	0	SPO-SE274590_00005_100
21	102.38852213	2020	4	24	14	0	SPO-SE274590_00005_100
22	24.92163888	2020	4	24	15	0	SPO-SE274590_00005_100
23	35.99583426	2020	4	24	16	0	SPO-SE274590_00005_100
24	23.15173248	2020	4	24	17	0	SPO-SE274590_00005_100
25	18.1299218	2020	4	24	18	0	SPO-SE274590_00005_100
26	17.49564304	2020	4	24	19	0	SPO-SE274590_00005_100
27	16.29694447	2020	4	24	20	0	SPO-SE274590_00005_100
28	19.03729004	2020	4	24	21	0	SPO-SE274590_00005_100
29	22.92099208	2020	4	24	22	0	SPO-SE274590_00005_100
30	11.87047653	2020	4	24	23	0	SPO-SE274590_00005_100
